doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_suffix
10.1177/0040517516641364,https://doi.org/10.1177/0040517516641364,Physiological and psychological responses while wearing firefighters’ protective clothing under various ambient conditions,journal-article,False,4/12/16,2016.0,Textile Research Journal,"0040-5175,1746-7748",0040-5175,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T15:10:21.594387,2,"[{'given': 'Jiazhen', 'family': 'He', 'sequence': 'first', 'affiliation': [{'name': 'Key Laboratory of Clothing Design & Technology, College of Fashion and Design, Donghua University, China'}]}, {'given': 'Eunjin', 'family': 'Park', 'sequence': 'additional', 'affiliation': [{'name': 'Functional Textile System Research Lab., Department of Clothing & Textiles, Yonsei University, Korea'}]}, {'given': 'Jun', 'family': 'Li', 'sequence': 'additional', 'affiliation': [{'name': 'Key Laboratory of Clothing Design & Technology, College of Fashion and Design, Donghua University, China'}]}, {'given': 'Eunae', 'family': 'Kim', 'sequence': 'additional', 'affiliation': [{'name': 'Functional Textile System Research Lab., Department of Clothing & Textiles, Yonsei University, Korea'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0040517516641364
10.1177/1420326x9700600305,https://doi.org/10.1177/1420326x9700600305,A Proposal for the Assessment of Long-Term and Short-Term Tolerable Hygrothermal Microclimatic Conditions,journal-article,False,5/1/97,1997.0,Indoor and Built Environment,"1420-326X,1423-0070",1420-326X,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T01:36:38.580602,2,"[{'given': 'M.V.', 'family': 'Jokl', 'sequence': 'first', 'affiliation': [{'name': 'Technical University of Prague'}]}, {'given': 'Z.', 'family': 'Jirák', 'sequence': 'additional', 'affiliation': [{'name': 'Hygiene Institute, Ostrava, Czech Republic'}]}, {'given': 'H.', 'family': 'Jiráková', 'sequence': 'additional', 'affiliation': [{'name': 'Hygiene Institute, Ostrava, Czech Republic'}]}, {'given': 'P.', 'family': 'Bajgar', 'sequence': 'additional', 'affiliation': [{'name': 'Hygiene Institute, Ostrava, Czech Republic'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1420326x9700600305
10.1177/17479541211056398,https://doi.org/10.1177/17479541211056398,The importance of aerobic capacity and nutrition in recreational master mountain runners’ performance and race-induced changes in body composition and biochemical blood indices,journal-article,False,12/24/21,2021.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2022-01-23T10:37:33.377817,2,"[{'ORCID': 'http://orcid.org/0000-0003-4370-1395', 'given': 'Spyridon', 'family': 'Methenitis', 'sequence': 'first', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}, {'name': 'Sports Performance Laboratory, School of Physical Education & Sports Science, National and Kapodistrian University of Athens, Athens, Greece'}, {'name': 'Department of Nutrition Sciences and Dietology, Faculty of Health Sciences, International Hellenic University, Thessaloniki, Greece'}], 'authenticated-orcid': False}, {'given': 'Evgenia D.', 'family': 'Cherouveim', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}, {'name': 'School of Physical Education & Sports Science, National and Kapodistrian University of Athens, Athens, Greece'}]}, {'ORCID': 'http://orcid.org/0000-0002-5876-2599', 'given': 'Christos', 'family': 'Kroupis', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}], 'authenticated-orcid': False}, {'given': 'Argyrios', 'family': 'Tsantes', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}]}, {'ORCID': 'http://orcid.org/0000-0002-5376-6494', 'given': 'Kleopatra', 'family': 'Ketselidi', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Nutrition and Dietetics, School of Health Science & Education, Harokopio University of Athens, Athens, Greece'}], 'authenticated-orcid': False}, {'given': 'Elpiniki', 'family': 'Vlachopoulou', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Nutrition Sciences and Dietology, Faculty of Health Sciences, International Hellenic University, Thessaloniki, Greece'}]}, {'given': 'George', 'family': 'Stavroulakis', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Cardiology, Igias Melathron, Athens, Greece'}]}, {'given': 'Andreas', 'family': 'Mavrogenis', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}]}, {'ORCID': 'http://orcid.org/0000-0002-7356-6027', 'given': 'Charilaos', 'family': 'Tsolakis', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}, {'name': 'Sports Performance Laboratory, School of Physical Education & Sports Science, National and Kapodistrian University of Athens, Athens, Greece'}], 'authenticated-orcid': False}, {'given': 'Panagiotis', 'family': 'Koulouvaris', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Excellence, 1st Orthopedics Department, School of Health Sciences, National and Kapodistrian University of Athens, Athens, Greece'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,17479541211056398
10.1177/00405175211006940,https://doi.org/10.1177/00405175211006940,Influences of compression cycling skinsuit on energy consumption of amateur male cyclists,journal-article,False,4/12/21,2021.0,Textile Research Journal,"0040-5175,1746-7748",0040-5175,False,False,SAGE Publications,False,closed,False,,,[],[],2021-04-12T21:07:12.994075,2,"[{'given': 'Gaby QQ', 'family': 'Shi', 'sequence': 'first', 'affiliation': [{'name': 'Institute of Textiles and Clothing, The Hong Kong Polytechnic University, Hong Kong, China'}]}, {'ORCID': 'http://orcid.org/0000-0001-9696-002X', 'given': 'Kristina', 'family': 'Shin', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Textiles and Clothing, The Hong Kong Polytechnic University, Hong Kong, China'}], 'authenticated-orcid': False}, {'given': 'Daniel HK', 'family': 'Chow', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health and Physical Education, The Education University of Hong Kong, Hong Kong, China'}]}, {'ORCID': 'http://orcid.org/0000-0002-2705-6157', 'given': 'Jiao', 'family': 'Jiao', 'sequence': 'additional', 'affiliation': [{'name': 'Dr Stephen Hui Research Centre for Physical Recreation and Wellness, Hong Kong Baptist University, Hong Kong, China'}], 'authenticated-orcid': False}, {'given': 'BCL', 'family': 'So', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Rehabilitation Science, The Hong Kong Polytechnic University, Hong Kong, China'}]}, {'given': 'Newman', 'family': 'Lau', 'sequence': 'additional', 'affiliation': [{'name': 'School of Design, The Hong Kong Polytechnic University, Hong Kong, China'}]}, {'given': 'Claire', 'family': 'Chung', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Textiles and Clothing, The Hong Kong Polytechnic University, Hong Kong, China'}]}, {'given': 'Kaoru', 'family': 'Leung', 'sequence': 'additional', 'affiliation': [{'name': 'Hong Kong Research Institute of Textiles and Apparel, Hong Kong, China'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00405175211006940
10.1177/1747954120968183,https://doi.org/10.1177/1747954120968183,Physiological responses on the Concept II BikeErg and Concept II RowErg in well-trained male rowers,journal-article,False,11/2/20,2020.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-14T02:57:52.726441,2,"[{'ORCID': 'http://orcid.org/0000-0002-4064-7576', 'given': 'Kirstie J', 'family': 'Turner', 'sequence': 'first', 'affiliation': [{'name': 'School of Sport, Ulster University, Northern Ireland, UK'}], 'authenticated-orcid': False}, {'given': 'Anthony J', 'family': 'Rice', 'sequence': 'additional', 'affiliation': [{'name': 'Sport Science, Rowing Australia, Canberra, Australia'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1747954120968183
10.1260/1747-9541.10.5.829,https://doi.org/10.1260/1747-9541.10.5.829,Don't Think about Your Movements: Effects of Attentional Instructions on Rowing Performance,journal-article,False,10/1/15,2015.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T22:17:45.647836,2,"[{'given': 'Linda', 'family': 'Schücker', 'sequence': 'first', 'affiliation': [{'name': 'University of Münster, Institute of Sport and Exercise Sciences, Horstmarer Landweg 62b, 48149 Muenster - Germany'}]}, {'given': 'Jan', 'family': 'Jedamski', 'sequence': 'additional', 'affiliation': [{'name': 'Universtity of Kassel, Germany'}]}, {'given': 'Norbert', 'family': 'Hagemann', 'sequence': 'additional', 'affiliation': [{'name': 'Universtity of Kassel, Germany'}]}, {'given': 'Hans', 'family': 'Vater', 'sequence': 'additional', 'affiliation': [{'name': 'IPUS - Institute of Sportsmedicine Bad Wildungen, Germany'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1747-9541.10.5.829
10.1177/1747954117718075,https://doi.org/10.1177/1747954117718075,Energy expenditure by elite midget male ice hockey players in small-sided games,journal-article,False,8/1/17,2017.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T02:51:38.180822,2,"[{'given': 'Charles-Mathieu', 'family': 'Lachaume', 'sequence': 'first', 'affiliation': [{'name': 'Department of Human Kinetics, Applied Health Interdisciplinary Research Group and Exercise Physiology Laboratory, Université du Québec à Trois-Rivières, Trois-Rivières, Canada'}]}, {'given': 'François', 'family': 'Trudeau', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Human Kinetics, Applied Health Interdisciplinary Research Group and Exercise Physiology Laboratory, Université du Québec à Trois-Rivières, Trois-Rivières, Canada'}]}, {'given': 'Jean', 'family': 'Lemoyne', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Human Kinetics, Applied Health Interdisciplinary Research Group and Exercise Physiology Laboratory, Université du Québec à Trois-Rivières, Trois-Rivières, Canada'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1747954117718075
10.1260/1747-9541.9.6.1375,https://doi.org/10.1260/1747-9541.9.6.1375,Physiological and Perceptual Demands of High Intensity Sprinting between the Wickets in Cricket,journal-article,False,12/1/14,2014.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T06:29:04.610833,2,"[{'given': 'Lee', 'family': 'Pote', 'sequence': 'first', 'affiliation': [{'name': 'Department of Human Kinetics and Ergonomics P.O. Box 94, Rhodes University, Grahamstown 6140, South Africa'}]}, {'given': 'Candice J.', 'family': 'Christie', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Human Kinetics and Ergonomics P.O. Box 94, Rhodes University, Grahamstown 6140, South Africa'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1747-9541.9.6.1375
10.1260/1747-9541.6.1.87,https://doi.org/10.1260/1747-9541.6.1.87,Effects of Ramadan Fasting on Perceived Exercise Intensity during High-Intensity Interval Training in Elite Youth Soccer Players,journal-article,False,3/1/11,2011.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T22:24:57.501336,2,"[{'given': 'Abdul Rashid', 'family': 'Aziz', 'sequence': 'first', 'affiliation': [{'name': 'Performance Physiology, Singapore Sports Institute, Singapore Sports Council, 230, Stadium Boulevard, Singapore 379 799'}]}, {'given': 'Michael', 'family': 'Chia', 'sequence': 'additional', 'affiliation': [{'name': 'Physical Education and Sports Sciences Academic Group, National Institute of Education, Nanyang Technological University, 1 Nanyang Walk, Singapore 637616'}]}, {'given': 'Rabindarjeet', 'family': 'Singh', 'sequence': 'additional', 'affiliation': [{'name': 'Advanced Medical and Dental Institute, Universiti Sains Malaysia, Penang, No. 1-8, Persiaran Seksyen 4/1, Bandar Putra Bertam, 13200 Kepala Batas, Penang, Malaysia'}]}, {'given': 'Mohamed Faizul', 'family': 'Wahid', 'sequence': 'additional', 'affiliation': [{'name': 'Performance Physiology, Singapore Sports Institute, Singapore Sports Council, 230, Stadium Boulevard, Singapore 379 799'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1747-9541.6.1.87
10.1177/0040517517750648,https://doi.org/10.1177/0040517517750648,"The effect of different water vapor permeable jackets on moisture management, subjective perceptions and physiological parameters during submaximal exercise in a cool environment",journal-article,False,1/3/18,2018.0,Textile Research Journal,"0040-5175,1746-7748",0040-5175,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T04:42:05.469027,2,"[{'given': 'Sebastian', 'family': 'Wenger', 'sequence': 'first', 'affiliation': [{'name': 'Centre of Technology of Ski and Alpine Sport, Innsbruck, Austria'}, {'name': 'Department of Sport Science, University of Innsbruck, Austria'}]}, {'given': 'Robert', 'family': 'Csapo', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport Science, University of Innsbruck, Austria'}]}, {'given': 'Michael', 'family': 'Hasler', 'sequence': 'additional', 'affiliation': [{'name': 'Centre of Technology of Ski and Alpine Sport, Innsbruck, Austria'}]}, {'ORCID': 'http://orcid.org/0000-0002-2313-0225', 'given': 'Barnaby', 'family': 'Caven', 'sequence': 'additional', 'affiliation': [{'name': 'Research Institute for Textile Chemistry and Textile Physics, University of Innsbruck, Austria'}], 'authenticated-orcid': False}, {'given': 'Tom', 'family': 'Wright', 'sequence': 'additional', 'affiliation': [{'name': 'Research Institute for Textile Chemistry and Textile Physics, University of Innsbruck, Austria'}]}, {'given': 'Thomas', 'family': 'Bechtold', 'sequence': 'additional', 'affiliation': [{'name': 'Research Institute for Textile Chemistry and Textile Physics, University of Innsbruck, Austria'}]}, {'given': 'Werner', 'family': 'Nachbauer', 'sequence': 'additional', 'affiliation': [{'name': 'Centre of Technology of Ski and Alpine Sport, Innsbruck, Austria'}, {'name': 'Department of Sport Science, University of Innsbruck, Austria'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0040517517750648
10.1177/0049475520918033,https://doi.org/10.1177/0049475520918033,"Safety measures for conducting exercise oxygen consumption, VO2, tests in developing countries",journal-article,False,4/21/20,2020.0,Tropical Doctor,"0049-4755,1758-1133",0049-4755,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T17:35:02.980725,2,"[{'ORCID': 'http://orcid.org/0000-0001-9970-1381', 'given': 'Michael F', 'family': 'Rowe', 'sequence': 'first', 'affiliation': [{'name': 'Lecturer, Department of Basic Medical Sciences, Physiology Section, University of the West Indies, Mona Campus, Kingston, Jamaica'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0049475520918033
10.1177/000992280304200604,https://doi.org/10.1177/000992280304200604,Effect of Obesity Status on Heart Rate Peak in Female Youth,journal-article,False,7/1/03,2003.0,Clinical Pediatrics,"0009-9228,1938-2707",0009-9228,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T21:28:36.248292,2,"[{'given': 'Mark', 'family': 'Loftin', 'sequence': 'first'}, {'given': 'Melinda', 'family': 'Sothern', 'sequence': 'additional'}, {'given': 'Connie', 'family': 'Van Vrancken', 'sequence': 'additional'}, {'given': 'Ann', 'family': ""O'Hanlon"", 'sequence': 'additional'}, {'given': 'John', 'family': 'Udall', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance and Health Promotion, University of New Orleans, Pennington Biomedical Research Center, Louisiana State University, Baton Rouge, Louisiana; and Department of Pediatrics, Louisiana State University Health Sciences Center'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000992280304200604
10.2466/02.06.13.15.pms.111.5.333-342,https://doi.org/10.2466/02.06.13.15.pms.111.5.333-342,Mood Enhancement Persists for up to 12 Hours following Aerobic Exercise: A Pilot Study,journal-article,False,10/1/10,2010.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T13:19:26.422189,2,"[{'given': 'Jeremy S.', 'family': 'Sibold', 'sequence': 'first', 'affiliation': [{'name': 'University of Vermont'}]}, {'given': 'Kathleen M.', 'family': 'Berg', 'sequence': 'additional', 'affiliation': [{'name': 'University of Vermont'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,02.06.13.15.pms.111.5.333-342
10.1191/0269215503cr646oa,https://doi.org/10.1191/0269215503cr646oa,The effect of increasing effort on movement economy during incremental cycling exercise in individuals early after acquired brain injury,journal-article,False,5/1/03,2003.0,Clinical Rehabilitation,0269-2155,0269-2155,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T11:31:43.540987,2,"[{'given': 'H.', 'family': 'Dawes', 'sequence': 'first'}, {'given': 'A', 'family': 'Bateman', 'sequence': 'additional'}, {'given': 'J', 'family': 'Culpan', 'sequence': 'additional'}, {'given': 'O.', 'family': 'Scott', 'sequence': 'additional'}, {'given': 'D. T', 'family': 'Wade', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Roach', 'sequence': 'additional'}, {'given': 'R', 'family': 'Greenwood', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0269215503cr646oa
10.2466/pms.97.5.510-518,https://doi.org/10.2466/pms.97.5.510-518,COMPARISON OF THE RT3 RESEARCH TRACKER AND TRITRAC R3D ACCELEROMETERS,journal-article,False,1/1/03,2003.0,Perceptual and Motor Skills,0031-5125,0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T04:54:23.243306,2,"[{'given': 'DALE', 'family': 'DEVOE'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.97.5.510-518
