doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1016/j.scispo.2016.08.004,400,,j.scispo.2016.08.004,https://doi.org/10.1016/j.scispo.2016.08.004,"Trabecular Bone Score in obese, overweight and normal-weight young men",journal-article,False,2/1/17,2017.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T19:03:30.213996,2,"[{'given': 'M.-L.', 'family': 'Ayoub', 'sequence': 'first'}, {'given': 'G.', 'family': 'El Khoury', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Zakhem', 'sequence': 'additional'}, {'given': 'C.', 'family': 'El Khoury', 'sequence': 'additional'}, {'given': 'B.', 'family': 'Cortet', 'sequence': 'additional'}, {'given': 'R.', 'family': 'El Hage', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2016.07.009,400,,j.scispo.2016.07.009,https://doi.org/10.1016/j.scispo.2016.07.009,Heavy cycling exercise at fixed heart rate prevent the decline of stroke volume and delay time to exhaustion in trained adolescents,journal-article,False,2/1/17,2017.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T21:53:06.541154,2,"[{'given': 'P.M.', 'family': 'Leprêtre', 'sequence': 'first'}, {'given': 'P.', 'family': 'Lopes', 'sequence': 'additional'}, {'given': 'J.P.', 'family': 'Koralzstein', 'sequence': 'additional'}, {'given': 'V.', 'family': 'Billat', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.apunts.2016.07.001,400,,j.apunts.2016.07.001,https://doi.org/10.1016/j.apunts.2016.07.001,V˙O2maxassessment in athletes: A thorough method comparison study between Yo-Yo test and direct measurement,journal-article,False,1/1/17,2017.0,Apunts. Medicina de l'Esport,1886-6581,1886-6581,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T06:14:09.914928,2,"[{'given': 'Aldo F.', 'family': 'Longo', 'sequence': 'first'}, {'given': 'Gustavo D.', 'family': 'Aquilino', 'sequence': 'additional'}, {'given': 'Marcelo L.', 'family': 'Cardey', 'sequence': 'additional'}, {'given': 'Néstor A.', 'family': 'Lentini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2016.01.012,400,,j.scispo.2016.01.012,https://doi.org/10.1016/j.scispo.2016.01.012,Venous blood gases and cardiorespiratory parameters during aerobic exercise with different pre-exercise diet and hydration,journal-article,False,12/1/16,2016.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T13:57:59.915761,2,"[{'given': 'V.C.', 'family': 'Faria', 'sequence': 'first'}, {'given': 'J.C.B.', 'family': 'Marins', 'sequence': 'additional'}, {'given': 'S.S.', 'family': 'Sales', 'sequence': 'additional'}, {'given': 'G.A.', 'family': 'Oliveira', 'sequence': 'additional'}, {'given': 'F.F.', 'family': 'Reis', 'sequence': 'additional'}, {'given': 'L.M.', 'family': 'Lima', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.eujim.2016.05.003,400,,j.eujim.2016.05.003,https://doi.org/10.1016/j.eujim.2016.05.003,"The effect of a horse riding simulator on energy expenditure, enjoyment, and task difficulty in the elderly",journal-article,False,10/1/16,2016.0,European Journal of Integrative Medicine,1876-3820,1876-3820,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:01:25.640029,2,"[{'given': 'Min Joo', 'family': 'Kim', 'sequence': 'first'}, {'given': 'TaeYeong', 'family': 'Kim', 'sequence': 'additional'}, {'given': 'Yoonjin', 'family': 'Choi', 'sequence': 'additional'}, {'given': 'Sejun', 'family': 'Oh', 'sequence': 'additional'}, {'given': 'Kabsu', 'family': 'Kim', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-7564-479X', 'given': 'BumChul', 'family': 'Yoon', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2016.02.007,400,,j.scispo.2016.02.007,https://doi.org/10.1016/j.scispo.2016.02.007,The effect of high-intensity interval training on ventilatory threshold and aerobic power in well-trained canoe polo athletes,journal-article,False,10/1/16,2016.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T18:00:19.168932,2,"[{'given': 'M.', 'family': 'Sheykhlouvand', 'sequence': 'first'}, {'given': 'M.', 'family': 'Gharaat', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Khalili', 'sequence': 'additional'}, {'given': 'H.', 'family': 'Agha-Alinejad', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cct.2015.12.005,400,,j.cct.2015.12.005,https://doi.org/10.1016/j.cct.2015.12.005,The feasibility and acceptability of a diet and exercise trial in overweight and obese black breast cancer survivors: The Stepping STONE study,journal-article,False,1/1/16,2016.0,Contemporary Clinical Trials,1551-7144,1551-7144,False,False,Elsevier BV,True,green,True,,,"[{'updated': '2022-02-22T11:35:06.149167', 'url': 'https://europepmc.org/articles/pmc5091075?pdf=render', 'url_for_pdf': 'https://europepmc.org/articles/pmc5091075?pdf=render', 'url_for_landing_page': 'https://europepmc.org/articles/pmc5091075', 'evidence': 'oa repository (via OAI-PMH doi match)', 'license': None, 'version': 'acceptedVersion', 'host_type': 'repository', 'is_best': True, 'pmh_id': 'oai:europepmc.org:aKEnFSGTimnqDn52jDDL', 'endpoint_id': 'b5e840539009389b1a6', 'repository_institution': 'PubMed Central - Europe PMC', 'oa_date': None}, {'updated': '2022-05-24T08:09:31.286889', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5091075', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5091075', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'acceptedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2021-11-28T16:06:27.441614,2,"[{'given': 'Vanessa B.', 'family': 'Sheppard', 'sequence': 'first'}, {'given': 'Jennifer', 'family': 'Hicks', 'sequence': 'additional'}, {'given': 'Kepher', 'family': 'Makambi', 'sequence': 'additional'}, {'given': 'Alejandra', 'family': 'Hurtado-de-Mendoza', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-5241-932X', 'given': 'Wendy', 'family': 'Demark-Wahnefried', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Lucile', 'family': 'Adams-Campbell', 'sequence': 'additional'}]",2022-02-22T11:35:06.149167,https://europepmc.org/articles/pmc5091075?pdf=render,https://europepmc.org/articles/pmc5091075?pdf=render,https://europepmc.org/articles/pmc5091075,oa repository (via OAI-PMH doi match),,acceptedVersion,repository,True,oai:europepmc.org:aKEnFSGTimnqDn52jDDL,b5e840539009389b1a6,PubMed Central - Europe PMC,,2022-02-22T11:35:06.149167,https://europepmc.org/articles/pmc5091075?pdf=render,https://europepmc.org/articles/pmc5091075?pdf=render,https://europepmc.org/articles/pmc5091075,oa repository (via OAI-PMH doi match),,acceptedVersion,repository,True,oai:europepmc.org:aKEnFSGTimnqDn52jDDL,b5e840539009389b1a6,PubMed Central - Europe PMC,
10.1016/j.resp.2015.07.014,400,,j.resp.2015.07.014,https://doi.org/10.1016/j.resp.2015.07.014,Cardiorespiratory responses and reduced apneic time to cold-water face immersion after high intensity exercise,journal-article,False,1/1/16,2016.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T22:21:24.265592,2,"[{'given': 'Sylvia', 'family': 'Konstantinidou', 'sequence': 'first'}, {'given': 'Helen', 'family': 'Soultanakis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.pcd.2015.01.013,400,,j.pcd.2015.01.013,https://doi.org/10.1016/j.pcd.2015.01.013,Short sprints (30s) attenuate post-prandial blood glucose in young healthy males,journal-article,False,12/1/15,2015.0,Primary Care Diabetes,1751-9918,1878-0210,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:33:07.568299,2,"[{'given': 'Fang', 'family': 'Chan-Dewar', 'sequence': 'first'}, {'given': 'Zhaowei', 'family': 'Kong', 'sequence': 'additional'}, {'given': 'Qingde', 'family': 'Shi', 'sequence': 'additional'}, {'given': 'Jinlei', 'family': 'Nie', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2015.06.008,400,,j.resp.2015.06.008,https://doi.org/10.1016/j.resp.2015.06.008,Time-course of recovery of peak oxygen uptake after exercise-induced muscle damage,journal-article,False,9/1/15,2015.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T22:16:06.513511,2,"[{'given': 'Christopher D.', 'family': 'Black', 'sequence': 'first'}, {'given': 'Alexander R.', 'family': 'Gonglach', 'sequence': 'additional'}, {'given': 'Robert E.', 'family': 'Hight', 'sequence': 'additional'}, {'given': 'Jessica B.', 'family': 'Renfroe', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2015.03.003,400,,j.scispo.2015.03.003,https://doi.org/10.1016/j.scispo.2015.03.003,Crossover and maximal fat oxidation points during running and cycling in sedentary subjects,journal-article,False,9/1/15,2015.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T01:23:05.323263,2,"[{'given': 'H.', 'family': 'Marzouki', 'sequence': 'first'}, {'given': 'N.', 'family': 'Gmada', 'sequence': 'additional'}, {'given': 'Z.', 'family': 'Farhani', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Hssin', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Shephard', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bouhlel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2015.02.005,400,,j.scispo.2015.02.005,https://doi.org/10.1016/j.scispo.2015.02.005,Physiological response during running in athletes with similar body mass but different body composition,journal-article,False,9/1/15,2015.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T12:56:57.235452,2,"[{'ORCID': 'http://orcid.org/0000-0002-9505-4081', 'given': 'M.', 'family': 'Maciejczyk', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'M.', 'family': 'Wiecek', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Szymura', 'sequence': 'additional'}, {'given': 'Z.', 'family': 'Szygula', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Cempla', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2014.10.006,400,,j.scispo.2014.10.006,https://doi.org/10.1016/j.scispo.2014.10.006,"vVO 2max versus V peak , what is the best predictor of running performances in middle-aged recreationally-trained runners?",journal-article,False,9/1/15,2015.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-04-03T01:26:10.063048,2,"[{'given': 'D.F.', 'family': 'da Silva', 'sequence': 'first'}, {'given': 'H.G.', 'family': 'Simões', 'sequence': 'additional'}, {'given': 'F.A.', 'family': 'Machado', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2015.02.012,400,,j.scispo.2015.02.012,https://doi.org/10.1016/j.scispo.2015.02.012,Effects of short-term coenzyme Q10 supplementation on markers of oxidative stress and inflammation after downhill running in male mountaineers,journal-article,False,12/1/15,2015.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T17:28:46.926128,2,"[{'given': 'L.', 'family': 'Abdizadeh', 'sequence': 'first'}, {'given': 'A.', 'family': 'Jafari', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Armanfar', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2014.07.013,400,,j.scispo.2014.07.013,https://doi.org/10.1016/j.scispo.2014.07.013,Relative and absolute reliability of the crossover and maximum fat oxidation points during treadmill running,journal-article,False,12/1/14,2014.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T13:30:33.296001,2,"[{'given': 'H.', 'family': 'Marzouki', 'sequence': 'first'}, {'given': 'Z.', 'family': 'Farhani', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Gmada', 'sequence': 'additional'}, {'given': 'Z.', 'family': 'Tabka', 'sequence': 'additional'}, {'given': 'R.J.', 'family': 'Shephard', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bouhlel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2014.02.003,400,,j.scispo.2014.02.003,https://doi.org/10.1016/j.scispo.2014.02.003,Physiological responses at critical running speed during continuous and intermittent exhaustion tests,journal-article,False,12/1/14,2014.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T11:07:59.835256,2,"[{'given': 'R.', 'family': 'Penteado', 'sequence': 'first'}, {'given': 'A.F.', 'family': 'Salvador', 'sequence': 'additional'}, {'given': 'R.B.', 'family': 'Corvino', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Cruz', 'sequence': 'additional'}, {'given': 'F.D.', 'family': 'Lisbôa', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Caputo', 'sequence': 'additional'}, {'given': 'R.D.', 'family': 'de Lucas', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.echo.2014.08.006,400,,j.echo.2014.08.006,https://doi.org/10.1016/j.echo.2014.08.006,Role of Stress Echocardiography in Operated Fallot: Feasibility and Detection of Right Ventricular Response,journal-article,False,12/1/14,2014.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T11:28:33.769655,2,"[{'given': 'Lamia', 'family': 'Ait-Ali', 'sequence': 'first'}, {'given': 'Valeria', 'family': 'Siciliano', 'sequence': 'additional'}, {'given': 'Claudio', 'family': 'Passino', 'sequence': 'additional'}, {'given': 'Sabrina', 'family': 'Molinaro', 'sequence': 'additional'}, {'given': 'Emilio', 'family': 'Pasanisi', 'sequence': 'additional'}, {'given': 'Rosa', 'family': 'Sicari', 'sequence': 'additional'}, {'given': 'Alessandro', 'family': 'Pingitore', 'sequence': 'additional'}, {'given': 'Pierluigi', 'family': 'Festa', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.bbr.2014.06.043,400,,j.bbr.2014.06.043,https://doi.org/10.1016/j.bbr.2014.06.043,Translating the impact of exercise on cognition: Methodological issues in animal research,journal-article,False,10/1/14,2014.0,Behavioural Brain Research,0166-4328,0166-4328,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T03:19:26.004339,2,"[{'given': 'Taylor', 'family': 'Hatchard', 'sequence': 'first'}, {'given': 'Jaimee J.', 'family': 'Ting', 'sequence': 'additional'}, {'given': 'Claude', 'family': 'Messier', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2014.02.011,400,,j.resp.2014.02.011,https://doi.org/10.1016/j.resp.2014.02.011,Is there a competition for oxygen availability between respiratory and limb muscles?,journal-article,False,6/1/14,2014.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T07:21:58.632626,2,"[{'given': 'C.', 'family': 'de Bisschop', 'sequence': 'first'}, {'given': 'S.', 'family': 'Beloka', 'sequence': 'additional'}, {'given': 'H.', 'family': 'Groepenhoff', 'sequence': 'additional'}, {'given': 'M.N.', 'family': 'van der Plas', 'sequence': 'additional'}, {'given': 'M.J.', 'family': 'Overbeek', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Naeije', 'sequence': 'additional'}, {'given': 'H.', 'family': 'Guenard', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2014.01.007,400,,j.resp.2014.01.007,https://doi.org/10.1016/j.resp.2014.01.007,The diagram: An analytical interpretation of oxygen transport in arterial blood during exercise in humans,journal-article,False,3/1/14,2014.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T22:56:12.106989,2,"[{'ORCID': 'http://orcid.org/0000-0002-1917-9296', 'given': 'Alessandra', 'family': 'Adami', 'sequence': 'first', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-7312-8174', 'given': 'Nazzareno', 'family': 'Fagoni', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Guido', 'family': 'Ferretti', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jash.2014.03.004,400,,j.jash.2014.03.004,https://doi.org/10.1016/j.jash.2014.03.004,The effect of lower body weight support on arterial wave reflection in healthy adults,journal-article,False,6/1/14,2014.0,Journal of the American Society of Hypertension,1933-1711,1878-7436,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:18:02.386860,2,"[{'given': 'Atif', 'family': 'Afzal', 'sequence': 'first'}, {'given': 'Daniel', 'family': 'Fung', 'sequence': 'additional'}, {'given': 'Sean', 'family': 'Galligan', 'sequence': 'additional'}, {'given': 'Ellen M.', 'family': 'Godwin', 'sequence': 'additional'}, {'given': 'John G.', 'family': 'Kral', 'sequence': 'additional'}, {'given': 'Louis', 'family': 'Salciccioli', 'sequence': 'additional'}, {'given': 'Jason M.', 'family': 'Lazar', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.humov.2014.01.005,400,,j.humov.2014.01.005,https://doi.org/10.1016/j.humov.2014.01.005,Similar changes in muscle fiber phenotype with differentiated consequences for rate of force development: Endurance versus resistance training,journal-article,False,4/1/14,2014.0,Human Movement Science,0167-9457,0167-9457,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T06:24:47.910352,2,"[{'ORCID': 'http://orcid.org/0000-0002-7579-6512', 'given': 'Jean', 'family': 'Farup', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Henrik', 'family': 'Sørensen', 'sequence': 'additional'}, {'given': 'Tue', 'family': 'Kjølhede', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2013.08.001,400,,j.scispo.2013.08.001,https://doi.org/10.1016/j.scispo.2013.08.001,Analysis of cardiopulmonary and metabolic variables measured during laboratory and sport-specific incremental tests for table tennis performance prediction,journal-article,False,4/1/14,2014.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T18:54:49.726272,2,"[{'given': 'A.M.', 'family': 'Zagatto', 'sequence': 'first'}, {'given': 'M.', 'family': 'Papoti', 'sequence': 'additional'}, {'given': 'I.G.M.', 'family': 'dos Reis', 'sequence': 'additional'}, {'given': 'W.R.', 'family': 'Beck', 'sequence': 'additional'}, {'given': 'C.A.', 'family': 'Gobatto', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.bspc.2012.12.006,400,,j.bspc.2012.12.006,https://doi.org/10.1016/j.bspc.2012.12.006,A software module for cardiovascular rehabilitation in robotics-assisted treadmill exercise,journal-article,False,3/1/14,2014.0,Biomedical Signal Processing and Control,1746-8094,1746-8094,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T02:41:28.877154,2,"[{'given': 'M.', 'family': 'Schindelholz', 'sequence': 'first'}, {'given': 'O.', 'family': 'Stoller', 'sequence': 'additional'}, {'given': 'K.J.', 'family': 'Hunt', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resinv.2013.08.009,400,,j.resinv.2013.08.009,https://doi.org/10.1016/j.resinv.2013.08.009,Reanalysis of the Japanese experience using the combined COPD assessment of the 2011 GOLD classification,journal-article,False,3/1/14,2014.0,Respiratory Investigation,2212-5345,2212-5345,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T02:12:12.913181,2,"[{'given': 'Koichi', 'family': 'Nishimura', 'sequence': 'first'}, {'given': 'Toru', 'family': 'Oga', 'sequence': 'additional'}, {'given': 'Mitsuhiro', 'family': 'Tsukino', 'sequence': 'additional'}, {'given': 'Takashi', 'family': 'Hajiro', 'sequence': 'additional'}, {'given': 'Akihiko', 'family': 'Ikeda', 'sequence': 'additional'}, {'given': 'Paul W.', 'family': 'Jones', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
