doi_suffix,file_path,pred_op-rr,pred_human,op-rr,human,eligible
oby.2008.272,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/oby.2008.272.txt,,,TRUE,TRUE,TRUE
peerj.5719,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/peerj.5719.txt,,,,FALSE,FALSE
peerj.8222,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/peerj.8222.txt,,,TRUE,TRUE,TRUE
pes.10.2.153,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.10.2.153.txt,,,TRUE,TRUE,TRUE
pes.11.4.317,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.11.4.317.txt,,,TRUE,TRUE,TRUE
pes.12.2.128,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.12.2.128.txt,,,FALSE,TRUE,FALSE
pes.2013-0153,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.2013-0153.txt,,,FALSE,TRUE,FALSE
pes.2017-0287,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.2017-0287.txt,,,FALSE,TRUE,FALSE
pes.2018-0141,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.2018-0141.txt,,,FALSE,TRUE,FALSE
pes.25.4.508,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.25.4.508.txt,,,FALSE,TRUE,FALSE
phy2.12214,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/phy2.12214.txt,,,,FALSE,FALSE
phy2.13392,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/phy2.13392.txt,,,TRUE,FALSE,FALSE
phy2.13546,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/phy2.13546.txt,,,TRUE,TRUE,TRUE
phy2.13601,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/phy2.13601.txt,,,TRUE,TRUE,TRUE
phy2.14040,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/phy2.14040.txt,,,TRUE,TRUE,TRUE
physrevb.91.134105,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/physrevb.91.134105.txt,,,TRUE,FALSE,FALSE
physrevb.95.045135,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/physrevb.95.045135.txt,,,TRUE,FALSE,FALSE
physreve.90.062701,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/physreve.90.062701.txt,,,TRUE,FALSE,FALSE
physzool.65.2.30158254,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/physzool.65.2.30158254.txt,,,,FALSE,FALSE
pmed.2000.0634,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pmed.2000.0634.txt,,,TRUE,TRUE,TRUE
pnas.1619011114,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pnas.1619011114.txt,,,TRUE,FALSE,FALSE
pnas.1912313117,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pnas.1912313117.txt,,,TRUE,FALSE,FALSE
pns2003282,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/pns2003282.txt,,,FALSE,TRUE,FALSE
postgradmedj-2013-304187rep,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/postgradmedj-2013-304187rep.txt,,,FALSE,TRUE,FALSE
ppul.23189,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ppul.23189.txt,,,TRUE,TRUE,TRUE
ptj_._86.8.1107,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ptj_._86.8.1107.txt,,,TRUE,TRUE,TRUE
ptj_._pzab129,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ptj_._pzab129.txt,,,FALSE,TRUE,FALSE
ptj.20080340,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ptj.20080340.txt,,,TRUE,TRUE,TRUE
raq.12467,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/raq.12467.txt,,,FALSE,FALSE,FALSE
raq.12501,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/raq.12501.txt,,,FALSE,FALSE,FALSE
respcare.05735,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/respcare.05735.txt,,,TRUE,TRUE,TRUE
rmed.1999.0734,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/rmed.1999.0734.txt,,,TRUE,TRUE,TRUE
rsos.160316,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/rsos.160316.txt,,,,FALSE,FALSE
rsta.2011.0166,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/rsta.2011.0166.txt,,,FALSE,TRUE,FALSE
rstb.2007.2100,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/rstb.2007.2100.txt,,,,FALSE,FALSE
rstb.2007.2111,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/rstb.2007.2111.txt,,,FALSE,FALSE,FALSE
s-0029-1237710,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0029-1237710.txt,,,TRUE,TRUE,TRUE
s-0030-1267192,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0030-1267192.txt,,,TRUE,TRUE,TRUE
s-0031-1275975,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0031-1275975.txt,,,TRUE,TRUE,TRUE
s-0032-1301907,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0032-1301907.txt,,,TRUE,TRUE,TRUE
s-0034-1372640,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0034-1372640.txt,,,TRUE,TRUE,TRUE
s-0034-1395590,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0034-1395590.txt,,,TRUE,TRUE,TRUE
s-0034-1398679,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0034-1398679.txt,,,TRUE,TRUE,TRUE
s-0043-101913,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0043-101913.txt,,,TRUE,TRUE,TRUE
s-0043-106740,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-0043-106740.txt,,,TRUE,TRUE,TRUE
s-2000-3832,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2000-3832.txt,,,TRUE,TRUE,TRUE
s-2001-18526,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2001-18526.txt,,,FALSE,TRUE,FALSE
s-2002-29082,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2002-29082.txt,,,TRUE,TRUE,TRUE
s-2006-923833,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2006-923833.txt,,,TRUE,TRUE,TRUE
s-2006-924516,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2006-924516.txt,,,TRUE,TRUE,TRUE
s-2006-924583,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2006-924583.txt,,,TRUE,TRUE,TRUE
s-2007-1021091,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-1021091.txt,,,TRUE,TRUE,TRUE
s-2007-964854,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-964854.txt,,,TRUE,TRUE,TRUE
s-2007-964888,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-964888.txt,,,TRUE,TRUE,TRUE
s-2007-965331,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-965331.txt,,,TRUE,TRUE,TRUE
s-2007-965568,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-965568.txt,,,TRUE,TRUE,TRUE
s-2007-972588,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972588.txt,,,TRUE,TRUE,TRUE
s-2007-972633,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972633.txt,,,TRUE,TRUE,TRUE
s-2007-972822,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972822.txt,,,TRUE,TRUE,TRUE
s-2007-972920,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972920.txt,,,FALSE,TRUE,FALSE
s-2007-973011,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-973011.txt,,,TRUE,TRUE,TRUE
s-2007-973051,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-973051.txt,,,TRUE,TRUE,TRUE
s-2007-989371,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-989371.txt,,,TRUE,TRUE,TRUE
s00011-021-01517-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00011-021-01517-3.txt,,,FALSE,TRUE,FALSE
s000180050086,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s000180050086.txt,,,,FALSE,FALSE
s0002-8703_._96_._90003-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-8703_._96_._90003-4.txt,,,TRUE,TRUE,TRUE
s0002-8703_._96_._90521-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-8703_._96_._90521-9.txt,,,TRUE,TRUE,TRUE
s0002-8703_._98_._70351-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-8703_._98_._70351-5.txt,,,TRUE,TRUE,TRUE
s0002-9149_._01_._02306-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._01_._02306-2.txt,,,TRUE,TRUE,TRUE
s0002-9149_._83_._80128-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._83_._80128-3.txt,,,TRUE,TRUE,TRUE
s0002-9149_._96_._00186-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._96_._00186-5.txt,,,FALSE,TRUE,FALSE
s0002-9149_._96_._00421-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._96_._00421-3.txt,,,TRUE,TRUE,TRUE
s0002-9149_._97_._00642-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._97_._00642-5.txt,,,TRUE,TRUE,TRUE
s0002-9149_._97_._89181-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._97_._89181-3.txt,,,FALSE,TRUE,FALSE
s0002-9149_._98_._00843-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0002-9149_._98_._00843-1.txt,,,TRUE,TRUE,TRUE
s0003-9993_._95_._80613-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0003-9993_._95_._80613-x.txt,,,TRUE,TRUE,TRUE
s0005-2728_._03_._00043-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0005-2728_._03_._00043-4.txt,,,TRUE,FALSE,FALSE
s0005-2728_._97_._00074-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0005-2728_._97_._00074-1.txt,,,,FALSE,FALSE
s0006-2952_._00_._00552-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0006-2952_._00_._00552-9.txt,,,TRUE,FALSE,FALSE
s0006-2952_._97_._00434-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0006-2952_._97_._00434-6.txt,,,TRUE,FALSE,FALSE
s0006-3495_._73_._85977-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0006-3495_._73_._85977-6.txt,,,,FALSE,FALSE
s0006-3495_._87_._83373-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0006-3495_._87_._83373-8.txt,,,,FALSE,FALSE
s000711450999287x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s000711450999287x.txt,,,TRUE,TRUE,TRUE
s0007114509993035,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0007114509993035.txt,,,,FALSE,FALSE
s0007114514003146,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0007114514003146.txt,,,TRUE,TRUE,TRUE
s0008-6363_._98_._00132-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0008-6363_._98_._00132-1.txt,,,TRUE,FALSE,FALSE
s0009-2797_._02_._00052-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0009-2797_._02_._00052-2.txt,,,TRUE,FALSE,FALSE
s0009-2797_._99_._00099-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0009-2797_._99_._00099-x.txt,,,,FALSE,FALSE
s00125-003-1160-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00125-003-1160-2.txt,,,FALSE,TRUE,FALSE
s0014-2999_._01_._01216-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0014-2999_._01_._01216-x.txt,,,,FALSE,FALSE
s0014-2999_._97_._01593-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0014-2999_._97_._01593-8.txt,,,,FALSE,FALSE
s0014-2999_._99_._00910-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0014-2999_._99_._00910-3.txt,,,TRUE,FALSE,FALSE
s0014-4835_._05_._80122-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0014-4835_._05_._80122-8.txt,,,,FALSE,FALSE
s0020-1693_._96_._05116-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0020-1693_._96_._05116-x.txt,,,,FALSE,FALSE
s0020-1693_._97_._05761-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0020-1693_._97_._05761-7.txt,,,,FALSE,FALSE
s00203-022-03111-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00203-022-03111-5.txt,,,FALSE,TRUE,FALSE
s002130100787,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s002130100787.txt,,,TRUE,TRUE,TRUE
s0021932000024603,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0021932000024603.txt,,,FALSE,TRUE,FALSE
s0022-0728_._01_._00711-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0022-0728_._01_._00711-2.txt,,,,FALSE,FALSE
s0022-3476_._05_._81644-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0022-3476_._05_._81644-0.txt,,,TRUE,TRUE,TRUE
s0022-4707.18.07952-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0022-4707.18.07952-5.txt,,,TRUE,TRUE,TRUE
s0022-510x_._01_._00620-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0022-510x_._01_._00620-7.txt,,,TRUE,TRUE,TRUE
s00227-005-1624-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00227-005-1624-7.txt,,,,FALSE,FALSE
s00227-006-0456-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00227-006-0456-4.txt,,,,FALSE,FALSE
s0024-3205_._01_._00954-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0024-3205_._01_._00954-7.txt,,,,FALSE,FALSE
s0024-3205_._02_._01620-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0024-3205_._02_._01620-x.txt,,,TRUE,TRUE,TRUE
s00246-002-0046-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00246-002-0046-2.txt,,,FALSE,TRUE,FALSE
s00246-005-1225-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00246-005-1225-8.txt,,,TRUE,TRUE,TRUE
s002469900438,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s002469900438.txt,,,TRUE,TRUE,TRUE
s0025-3227_._01_._00127-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0025-3227_._01_._00127-x.txt,,,,FALSE,FALSE
s0025315400059385,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0025315400059385.txt,,,,FALSE,FALSE
s0026-0495_._96_._90291-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0026-0495_._96_._90291-7.txt,,,TRUE,TRUE,TRUE
s0026261720030169,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0026261720030169.txt,,,FALSE,TRUE,FALSE
s00296-022-05151-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00296-022-05151-y.txt,,,FALSE,TRUE,FALSE
s00300-007-0361-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00300-007-0361-4.txt,,,,FALSE,FALSE
s0031-9384_._97_._00340-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0031-9384_._97_._00340-5.txt,,,,FALSE,FALSE
s0031-9422_._03_._00506-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0031-9422_._03_._00506-5.txt,,,,FALSE,FALSE
