doi,_merge
10.1016/j.jpowsour.2019.227329,right_only
10.1016/S0020-1693(96)05116-X,right_only
10.1016/j.colsurfa.2020.125073,right_only
10.1016/j.anbehav.2016.03.008,right_only
10.1016/j.ecss.2014.09.018,right_only
10.1016/j.ecolind.2012.08.001,right_only
10.1029/2019JG005138,right_only
10.1016/0043-1648(94)90184-8,right_only
10.5960/dzsm.2011.062,right_only
10.1002/er.5856,right_only
10.11777/j.issn1000-3304.2021.21228,right_only
10.15561/20755279.2019.0103,right_only
10.1139/f94-056,right_only
10.1016/j.renene.2013.12.008,right_only
10.1007/s10201-007-0222-4,right_only
10.1016/S0022-0981(02)00331-3,right_only
10.4067/S0717-75182021000600893,right_only
10.1007/s10086-003-0601-3,right_only
10.2116/bunsekikagaku.59.721,right_only
10.1016/S0273-1223(98)00551-4,right_only
10.1039/c6ta09890h,right_only
10.1007/BF02844004,right_only
10.1357/0022240933223765,right_only
10.1002/zaac.201800352,right_only
10.1016/j.cej.2014.09.103,right_only
10.1071/ZO99073,right_only
10.1016/j.cattod.2005.09.009,right_only
10.3354/meps117207,right_only
10.1016/j.electacta.2019.135276,right_only
10.1007/s10498-016-9305-3,right_only
10.1039/c8ta03408g,right_only
10.1016/j.ica.2010.03.028,right_only
10.1007/BF02179829,right_only
10.1016/j.electacta.2020.136487,right_only
10.1016/j.electacta.2017.01.010,right_only
10.1016/j.jallcom.2022.164388,right_only
10.1016/j.procbio.2005.05.005,right_only
10.1007/s10750-011-0809-y,right_only
10.1016/j.energy.2019.01.081,right_only
10.1016/S0025-5408(02)00983-2,right_only
10.3354/meps11381,right_only
10.1111/faf.12072,right_only
10.1002/admi.201801723,right_only
10.1016/S0765-1597(00)80019-2,right_only
10.1007/s00227-006-0293-5,right_only
10.1016/j.scispo.2005.07.003,right_only
10.12873/412urra,right_only
10.1017/S0960258500003871,right_only
10.3390/w13182467,right_only
10.5194/bg-8-339-2011,right_only
10.1002/rrr.625,right_only
10.7600/jspfsm1949.48.111,right_only
10.3354/meps07213,right_only
10.1021/acsaem.9b01687,right_only
10.1002/jccs.201300647,right_only
10.1016/j.jelechem.2017.10.053,right_only
10.1016/j.ica.2013.12.033,right_only
10.1023/A:1011959514500,right_only
10.3389/fmars.2018.00307,right_only
10.3354/meps245181,right_only
10.1021/acsapm.0c00722,right_only
10.15825/1995-1191-2014-4-17-26,right_only
10.1016/j.corsci.2016.02.033,right_only
10.1016/S0967-0637(02)00006-7,right_only
10.1111/j.1365-2435.2010.01798.x,right_only
10.1016/j.ecolmodel.2021.109503,right_only
10.2478/v10131-009-0011-z,right_only
10.1002/sia.2141,right_only
10.1023/B:BIOG.0000005326.35071.51,right_only
10.1016/j.electacta.2006.01.049,right_only
10.1111/j.1748-7692.2008.00255.x,right_only
10.1007/s002270050575,right_only
10.1007/s12237-015-9964-0,right_only
10.1139/F02-046,right_only
10.1039/c5ta02985f,right_only
10.1055/a-1127-2932,right_only
10.1007/s10533-013-9909-2,right_only
10.1016/0022-0981(95)00108-5,right_only
10.1029/1999GB001157,right_only
10.1016/j.apcata.2004.04.027,right_only
10.1134/S0022093009030065,right_only
10.3354/meps088181,right_only
10.3390/molecules16053885,right_only
10.1016/j.molliq.2014.06.020,right_only
10.1139/x91-136,right_only
10.1016/S0765-1597(97)82283-6,right_only
10.1016/j.snb.2004.07.031,right_only
10.1590/S1517-86922010000500002,right_only
10.1021/ma401003g,right_only
10.1016/S0141-3910(98)00184-0,right_only
10.1007/s11104-012-1575-y,right_only
10.1002/lno.11730,right_only
10.7600/jspfsm1949.50.175,right_only
10.1023/A:1011874828960,right_only
10.1055/s-0033-1347205,right_only
10.1111/j.1748-7692.2002.tb01052.x,right_only
10.1139/Z05-035,right_only
10.15561/18189172.2017.0208,right_only
10.1577/T04-016.1,right_only
10.4319/lom.2005.3.488,right_only
10.1007/s10452-010-9312-1,right_only
10.5194/bg-11-6323-2014,right_only
10.1016/j.ensm.2021.02.038,right_only
10.1039/c7ta05155g,right_only
10.1016/j.ijheatmasstransfer.2021.122443,right_only
10.1021/acs.chemmater.1c03416,right_only
10.1246/nikkashi.1999.431,right_only
10.1007/s12678-015-0264-z,right_only
10.7600/jspfsm1949.47.305,right_only
10.1139/cjz-76-8-1488,right_only
10.1029/2011GB004168,right_only
10.1016/S0380-1330(04)70381-0,right_only
10.1016/j.poly.2014.02.003,right_only
10.1016/S0162-0134(97)81615-7,right_only
10.1016/j.jorganchem.2016.08.013,right_only
10.1139/cjfas-2015-0323,right_only
10.1016/j.jpowsour.2019.227687,right_only
10.1002/ehf2.12936,right_only
10.1016/j.apmr.2018.06.011,right_only
10.1016/j.scispo.2006.09.008,right_only
10.1007/BF03402352,right_only
10.3354/meps230087,right_only
10.1080/10236249409378915,right_only
10.1016/0378-7753(91)80116-F,right_only
10.1016/0077-7579(92)90014-6,right_only
10.1007/s40843-017-9054-0,right_only
10.1142/S1793604719510020,right_only
10.1016/j.actamat.2021.116709,right_only
10.1097/00001573-199206000-00015,right_only
10.1016/S0020-1693(97)05761-7,right_only
10.1016/S1003-6326(20)65372-9,right_only
10.1016/0925-4005(93)01209-M,right_only
10.1021/acs.jpcc.8b09543,right_only
10.1002/ejoc.200400192,right_only
10.1080/17461390902862664,right_only
10.1007/s10008-016-3471-5,right_only
10.1016/S0044-8486(01)00523-3,right_only
10.1016/j.molstruc.2017.10.055,right_only
10.1016/j.ecss.2019.03.008,right_only
10.3389/fmars.2019.00656,right_only
10.1016/j.jpowsour.2007.04.014,right_only
10.1039/c4ra05083e,right_only
10.1002/pssa.202100348,right_only
10.1080/17461391.2010.551417,right_only
10.1002/pat.3411,right_only
10.1016/j.jallcom.2014.10.059,right_only
10.1063/1.1368657,right_only
10.1006/jfbi.1997.0387,right_only
10.1016/j.apunsm.2020.02.002,right_only
10.1006/jare.1996.0038,right_only
10.1080/10236244.2012.727235,right_only
10.1016/S0765-1597(02)00058-8,right_only
10.1016/j.polymdegradstab.2018.05.007,right_only
10.1504/IJOGCT.2017.10004485,right_only
10.15561/18189172.2017.0204,right_only
10.1016/j.aquaculture.2010.08.014,right_only
10.6084/m9.figshare.97360,right_only
10.1016/0003-2670(93)80222-7,right_only
10.1016/j.dsr2.2012.02.004,right_only
10.1016/S0025-326X(00)00031-X,right_only
10.1016/j.tca.2010.03.011,right_only
10.17826/cumj.450293,right_only
10.1016/j.aquaculture.2016.09.025,right_only
10.1016/j.electacta.2011.03.048,right_only
10.3891/acta.chem.scand.50-0961,right_only
10.1016/S0273-1223(99)00716-7,right_only
10.1007/s11270-020-04691-y,right_only
10.1007/BF00349380,right_only
10.1039/c3ra44733b,right_only
10.1080/00785326.1995.10431508,right_only
10.1016/j.electacta.2015.09.113,right_only
10.1039/d0ta10580e,right_only
10.1016/j.memsci.2019.117614,right_only
10.1016/S1003-6326(10)60115-X,right_only
10.1021/ja952140s,right_only
10.1002/macp.202100015,right_only
10.1007/s40664-019-00367-5,right_only
10.1149/1.1391721,right_only
10.1016/j.ensm.2018.09.029,right_only
10.1007/s10008-013-2309-7,right_only
10.1023/A:1015047208108,right_only
10.1016/j.snb.2018.07.157,right_only
10.1016/j.aquaculture.2009.07.020,right_only
10.1080/17461391.2011.624197,right_only
10.1021/jp049931d,right_only
10.4081/jlimnol.2016.1377,right_only
10.1016/j.jmarsys.2008.07.005,right_only
10.1016/j.scispo.2008.06.003,right_only
10.1088/1748-9326/6/4/045001,right_only
10.1080/00221689109498962,right_only
10.1002/lno.11748,right_only
10.3354/ame010209,right_only
10.1016/0278-4343(93)90098-I,right_only
10.1007/s003000050390,right_only
10.1007/s002170000256,right_only
10.1021/acssuschemeng.1c02466,right_only
10.1007/s10533-017-0311-3,right_only
10.3354/meps093101,right_only
10.1016/j.fuel.2016.03.079,right_only
10.1016/0969-8043(95)00008-2,right_only
10.1016/j.dsr.2014.09.003,right_only
10.1039/c4ra02269f,right_only
10.1016/j.mtener.2017.07.004,right_only
10.3233/IES-2011-0428,right_only
10.1016/S0167-2738(98)00383-X,right_only
10.1002/app.48830,right_only
10.1590/S1517-86922009000600008,right_only
10.1016/j.mtcomm.2019.100855,right_only
10.7600/jspfsm.60.269,right_only
10.1890/0012-9615(2002)072[0599:DBAEPI]2.0.CO;2,right_only
10.1016/j.ica.2006.07.095,right_only
10.1016/j.materresbull.2017.11.054,right_only
10.1007/s10854-016-5393-5,right_only
10.1093/icesjms/fsq188,right_only
10.1002/ddr.430290104,right_only
10.1007/s002270050067,right_only
10.5004/dwt.2021.27071,right_only
10.1007/s11661-000-0280-2,right_only
10.14529/hsm210307,right_only
10.1149/2.020307jes,right_only
10.3390/w13071002,right_only
10.1039/c4ay01406e,right_only
10.1023/A:1001898027218,right_only
10.1111/ivb.12104,right_only
10.1002/elan.1140030712,right_only
10.1016/j.jpowsour.2004.09.005,right_only
10.1021/jp983413j,right_only
10.1016/j.jglr.2018.07.008,right_only
10.1163/157075603322556247,right_only
10.1007/s00227-007-0757-2,right_only
10.1111/j.1365-3040.2003.01162.x,right_only
10.3354/meps315151,right_only
10.14198/jhse.2021.161.07,right_only
10.1016/S0040-6031(97)00423-1,right_only
10.1007/s00338-007-0298-7,right_only
10.1016/j.jpowsour.2015.09.094,right_only
10.1016/j.poly.2011.03.018,right_only
10.2478/s11696-008-0043-x,right_only
10.2307/2389261,right_only
10.3390/catal11030362,right_only
10.1149/2.1081807jes,right_only
10.3390/pr10020270,right_only
10.1557/jmr.2016.18,right_only
10.5232/ricyde2009.016.06,right_only
10.3354/ame01639,right_only
10.1670/11-146,right_only
10.1109/ACCESS.2020.3038422,right_only
10.1016/S0022-0981(98)00153-1,right_only
10.1139/B05-004,right_only
10.20996/1819-6446-2012-8-4-526-530,right_only
10.1016/S0765-1597(00)88970-4,right_only
10.1016/j.elecom.2007.01.010,right_only
10.1007/s11668-016-0187-x,right_only
10.4194/1303-2712-v16_3_24,right_only
10.1016/j.jembe.2011.02.005,right_only
10.5232/ricyde2017.04705,right_only
10.3354/ame019037,right_only
10.5232/ricyde2016.04602,right_only
10.1093/plankt/fbv066,right_only
10.1134/S2070205119010167,right_only
10.1016/j.molliq.2015.01.008,right_only
10.1039/d0qi00067a,right_only
10.1016/j.scispo.2007.02.002,right_only
10.1590/1517-86922015210101412,right_only
10.2307/177319,right_only
10.1016/j.jmarsys.2014.10.005,right_only
10.1016/j.aquaculture.2007.09.006,right_only
10.1111/are.13960,right_only
10.1016/j.bej.2017.09.021,right_only
10.1016/j.electacta.2015.12.057,right_only
10.1039/d1ta08305h,right_only
10.1071/CH19486,right_only
10.1246/bcsj.79.1393,right_only
10.1007/s10533-012-9749-5,right_only
10.1007/s12283-022-00370-9,right_only
10.14529/hsm210403,right_only
10.1016/j.cap.2015.02.022,right_only
10.1021/acsaem.1c00280,right_only
10.1002/aenm.202102010,right_only
10.3354/meps287209,right_only
10.1016/j.molstruc.2018.01.008,right_only
10.1039/a806466k,right_only
10.1029/2005GB002511,right_only
10.1016/j.carbon.2017.11.066,right_only
10.1016/j.seta.2020.100947,right_only
10.4319/lo.2012.57.6.1634,right_only
10.1021/acsaem.1c00067,right_only
10.3354/meps13041,right_only
10.1590/1678-7019,right_only
10.1021/acs.energyfuels.5b00256,right_only
10.1002/app.47547,right_only
10.1002/pen.22160,right_only
10.1016/j.seares.2018.02.006,right_only
10.1016/0922-338X(95)90609-4,right_only
10.7600/jspfsm.54.229,right_only
10.3389/fmars.2021.707785,right_only
10.4319/lo.2014.59.4.1139,right_only
10.1016/j.marchem.2015.04.002,right_only
10.20996/1819-6446-2011-7-6-752-756,right_only
10.1111/j.1745-4581.2003.tb00404.x,right_only
10.1016/j.electacta.2021.139794,right_only
10.1016/j.snb.2014.01.122,right_only
10.1007/s11998-016-9856-7,right_only
10.2307/1446755,right_only
10.1016/j.csr.2008.07.004,right_only
10.1007/s00027-016-0465-4,right_only
10.1016/j.ecss.2016.08.029,right_only
10.1016/S0166-445X(99)00004-1,right_only
10.1016/j.electacta.2011.09.006,right_only
10.1006/ecss.2000.0653,right_only
10.1016/j.aquaculture.2021.736471,right_only
10.1007/s10008-014-2574-0,right_only
10.1039/d1ta04420f,right_only
10.1016/0003-2670(94)00436-P,right_only
10.1038/pj.2015.51,right_only
10.1016/j.jallcom.2018.06.314,right_only
10.1016/j.ica.2013.04.044,right_only
10.1016/j.jpowsour.2017.08.075,right_only
10.1021/acsaem.1c03223,right_only
10.1016/j.nanoen.2014.12.019,right_only
10.1002/2015GB005303,right_only
10.1590/S1413-35552008000300006,right_only
10.1021/ie9606303,right_only
10.12873/393robles,right_only
10.1016/j.apsoil.2015.11.015,right_only
10.1016/j.jtherbio.2009.06.005,right_only
10.1016/j.poly.2011.12.022,right_only
10.1016/j.jembe.2006.08.003,right_only
10.1007/s00227-013-2265-x,right_only
10.1021/es9502132,right_only
10.1038/NGEO1837,right_only
10.5194/bg-14-4061-2017,right_only
10.1016/S0304-3800(99)00206-9,right_only
10.4319/lo.2014.59.1.0087,right_only
10.1016/0141-1136(95)00042-9,right_only
10.1016/j.jembe.2011.08.016,right_only
10.1021/jp4099478,right_only
10.1002/etc.5620150910,right_only
10.1021/ic00075a063,right_only
10.1111/j.1365-2486.2007.01382.x,right_only
10.1111/phen.12099,right_only
10.3354/meps12663,right_only
10.1016/j.renene.2020.10.024,right_only
10.1016/j.ica.2009.02.043,right_only
10.1021/acs.jpcc.6b03011,right_only
10.1002/lno.10750,right_only
10.5344/ajev.2011.11046,right_only
10.1016/S0022-3697(01)00061-0,right_only
10.1023/A:1008007313731,right_only
10.1016/j.nanoen.2015.01.049,right_only
10.2475/ajs.303.10.905,right_only
10.1007/s11332-018-0476-8,right_only
10.1590/S1517-86922010000300003,right_only
10.1016/j.apsoil.2014.10.014,right_only
10.5194/bg-17-5919-2020,right_only
10.1016/j.jallcom.2005.03.072,right_only
10.1111/j.0013-8703.2004.00134.x,right_only
10.1016/j.jelechem.2016.11.049,right_only
10.1016/j.solener.2017.03.083,right_only
10.5796/kogyobutsurikagaku.63.1106,right_only
10.1111/j.1095-8649.1998.tb01553.x,right_only
10.1016/S0765-1597(01)00103-4,right_only
10.1021/ja972824v,right_only
10.3354/cr031239,right_only
10.1017/S0025315400059385,right_only
10.1002/iroh.201902014,right_only
10.1029/2018WR022993,right_only
10.1007/s10533-015-0180-6,right_only
10.3354/meps332011,right_only
10.1016/S0379-7112(02)00055-3,right_only
10.1046/j.1365-2427.2001.00725.x,right_only
10.3354/aei00141,right_only
10.1016/j.anbehav.2008.03.024,right_only
10.5331/bgr.19A01,right_only
10.2983/035.036.0114,right_only
10.1016/j.jembe.2009.07.034,right_only
10.1093/icesjms/fsw154,right_only
10.1007/s10533-015-0113-4,right_only
10.1002/lno.10072,right_only
10.3354/ab00219,right_only
10.5507/ag.2012.018,right_only
10.1021/acsaem.1c03496,right_only
10.1002/2014JC010422,right_only
10.1039/c6ta07456a,right_only
10.1016/S0044-8486(99)00301-4,right_only
10.1016/0278-4343(92)90085-X,right_only
10.1016/j.jembe.2007.05.009,right_only
10.1007/s10533-017-0382-1,right_only
10.1006/jcat.1996.0359,right_only
10.1016/j.soilbio.2011.05.001,right_only
10.1590/S1517-86922013000600011,right_only
10.5194/bg-7-2129-2010,right_only
10.1139/cjfas-2013-0569,right_only
10.1007/s13530-021-00115-4,right_only
10.1039/c4ra06013j,right_only
10.1139/cjz-77-10-1521,right_only
10.1016/j.molstruc.2021.130225,right_only
10.3354/meps07724,right_only
10.1007/BF02696070,right_only
10.1016/j.surfcoat.2016.02.047,right_only
10.3354/meps342069,right_only
10.1016/j.soilbio.2004.03.013,right_only
10.7600/jspfsm1949.52.295,right_only
10.1111/j.1365-2435.2011.01920.x,right_only
10.1039/c7ta05657e,right_only
10.1016/j.molstruc.2021.130295,right_only
10.3390/w13162210,right_only
10.1002/lno.10120,right_only
10.3354/meps224187,right_only
10.1007/978-3-642-38505-6_11,right_only
10.3354/meps251027,right_only
10.1016/j.csr.2009.08.012,right_only
10.1016/j.dsr.2016.08.013,right_only
10.1046/j.1439-0426.2002.00362.x,right_only
10.1002/jctb.6851,right_only
10.3390/en12244778,right_only
10.1016/S0032-9592(02)00044-4,right_only
10.1016/j.palaeo.2012.07.005,right_only
10.1002/(SICI)1098-2256(1998)13:3<249::AID-TOX7>3.0.CO;2-7,right_only
10.1016/S0924-7963(00)00029-4,right_only
10.1111/are.12906,right_only
10.3354/ame01761,right_only
10.15666/aeer/1705_1216512179,right_only
10.1152/ajpheart.1995.269.4.H1177,right_only
10.1063/1.1503171,right_only
10.1590/S1980-65742012000400007,right_only
10.1002/(SICI)1097-4660(199906)74:6<551::AID-JCTB72>3.0.CO;2-C,right_only
10.1016/j.nanoen.2021.106182,right_only
10.1016/j.jics.2021.100047,right_only
10.1021/jp0663917,right_only
10.3917/th.741.0031,right_only
10.1103/PhysRevB.70.045422,right_only
10.1016/j.memsci.2021.119934,right_only
10.1039/b008162k,right_only
10.53350/pjmhs211572198,right_only
10.1016/j.scispo.2008.12.001,right_only
10.1080/10236249909387081,right_only
10.15561/20755279.2020.0106,right_only
10.3354/meps202051,right_only
10.1093/beheco/arr009,right_only
10.1007/s00227-017-3282-y,right_only
10.1242/jeb.241216,right_only
10.1055/s-0042-122145,right_only
10.1016/j.aquaculture.2004.05.039,right_only
10.1016/j.dsr.2021.103574,right_only
10.1016/j.fuel.2013.01.023,right_only
10.1007/BF01313429,right_only
10.23736/S0394-3410.17.03858-9,right_only
10.1016/j.jembe.2014.07.015,right_only
10.1023/A:1019602403098,right_only
10.1051/mmnp/20116506,right_only
10.5194/bg-17-13-2020,right_only
10.1016/j.molcata.2006.07.029,right_only
10.1007/s10750-011-0750-0,right_only
10.1051/alr:1997023,right_only
10.1007/s12237-019-00542-0,right_only
10.1088/0256-307X/38/12/124401,right_only
10.3354/ame01889,right_only
10.1016/j.aquaeng.2004.12.002,right_only
10.31893/jabb.20021,right_only
10.1111/eff.12009,right_only
10.1111/j.1095-8649.2006.01193.x,right_only
10.1023/A:1006149317411,right_only
10.1055/s-0034-1376997,right_only
10.1023/A:1007649931414,right_only
10.5194/bg-14-631-2017,right_only
10.1111/anu.12690,right_only
10.1016/0967-0637(93)90067-D,right_only
10.1111/j.1600-0706.2010.18786.x,right_only
10.1016/j.aquaculture.2022.737980,right_only
10.20998/2074-272X.2019.3.08,right_only
10.3354/meps277013,right_only
10.1007/s10641-006-9094-4,right_only
10.1108/ACMM-04-2017-1784,right_only
10.1016/S1054-3139(03)00070-5,right_only
10.3389/fmars.2017.00336,right_only
10.1016/j.gloplacha.2019.103030,right_only
10.1016/j.ecss.2005.06.005,right_only
10.19163/2307-9266-2019-7-1-20-31,right_only
10.1016/j.tca.2004.06.023,right_only
10.1007/s10641-016-0548-z,right_only
10.5194/bg-14-2167-2017,right_only
10.1007/s10750-005-2743-3,right_only
10.1007/s11182-020-01978-9,right_only
10.1002/app.50513,right_only
10.1016/j.memsci.2020.118696,right_only
10.1016/j.ecolmodel.2008.02.027,right_only
10.1177/1747954119866358,right_only
10.1111/are.12684,right_only
10.1139/z94-152,right_only
10.1577/1548-8659(1993)122<0977:MSPEIL>2.3.CO;2,right_only
10.1016/j.jpowsour.2020.228569,right_only
10.1177/1420326X9700600305,right_only
10.1016/j.anbehav.2009.12.003,right_only
10.1016/j.jmarsys.2008.11.006,right_only
10.1080/10236244.2015.1090205,right_only
10.1016/j.elspec.2005.02.011,right_only
10.1016/j.aquaculture.2020.735884,right_only
10.1016/j.aquaculture.2013.08.024,right_only
10.1016/j.jtherbio.2012.04.006,right_only
10.1007/s11284-016-1418-z,right_only
10.1021/ic00115a012,right_only
10.1111/j.1365-2435.2009.01559.x,right_only
