doi_suffix,mc_db,mc_db_text
02640410903582776,['douglas bag'],"['stent metamax3b calibration. _v o2, biological trials as well as metabolic simulations conﬁrm that the metamax3b measures higher values _v co2, and rer compared with our for ve, ﬁrst-principles criterion systems; that is, both the calibrator and the DOUGLAS BAG system. during _v o2 was signiﬁcantly higher during biological tests, stage 2 and _v co2 was signiﬁcantly higher during all workloads. however, effect size analyses indicated that the between-system differences in submaximal _v o2, _v co2, and rer w', 'results were within 0.20 litres \x01 min71 (7.8%) and 6.15 litres \x01 min71 (4.0%) for _v o2 and ve, respectively. during exercise, the metamax3b results were within 0.16 litres \x01 min71 (4.1%; _v co2), and 3.22 litres \x01 min71 (4.9%; ve) compared with the DOUGLAS BAG system. the metamax3b results were signiﬁcantly higher for _v o2 (p¼ 0.03) and _v co2 (p 5 0.001). the typical error from duplicate exercise tests using the metamax3b ranged from 2.0% ( _v o2) to 3.6% (ve). our results show that the metamax3b provid', 'es reliable measurements of metabolic demand with adequate validity for ﬁeld-based measurements. _v o2), 0.32 litres \x01 min71 (7.7%; keywords: indirect calorimetry, oxygen consumption, carbon dioxide production, DOUGLAS BAG introduction oxygen consumption ( _v o2), carbon dioxide production ( _v co2), ventilation (ve), and respiratory exchange ratio (rer) are commonly measured during exercise tests to assess athletes’ physiological proﬁles. while indirect calorimetry o', 'factor was checked by a further three strokes of the 3-litre syringe at each of *30, 60, and 180 litres \x01 min71 to ensure that the measured volumes were within 3% of the criterion across a wide range of ﬂows. the aei o2 and co2 analysers used by the DOUGLAS BAG system were calibrated before each test using a three-point procedure; precision gases (+0.03%, boc gases australia ltd.) spanned the physiological range of measurement (14.48–17.98% o2 and 2.50–5.94% co2) and included a mid-range reference (16.62% ', 'ed alpha level showed no statistically signiﬁcant difference for any stage.\n\x0c740 a. j. vogler et al. figure 3. bland-altman plots of individual errors from comparisons between the metamax3b (mm3b) and DOUGLAS BAG system (lab) during the incremental rowing test for (a) oxygen consumption ( _v o2), (b) carbon dioxide production ( _v co2), (c) respiratory exchange ratio (rer), and (d) ventilation (ve). solid lines represent mean bias (pooled across all workload', 'also analysed to determine the probability that the true value of the effect (using 90% conﬁdence intervals) was greater than the threshold for smallest\n\x0cworthwhile change (hopkins, 2002, 2003), which was based on reliability data from the criterion DOUGLAS BAG system. based on previous reliability assessments of rowing tests using the DOUGLAS BAG system, submaximal and maximal typical errors for _v o2¼ 2.6 and each of the metabolic variables are: _v co2¼ 4.4 and 4.2%; ve¼ 5.5 and 5.2%; 2.5%; and rer ¼ 3.2', 'fy both the validity and reliability of measurements from portable metabolic systems compared with laboratory equipment. the validity of gas exchange measurements from portable metabolic devices has typically been evaluated by comparing results with DOUGLAS BAG measurements (brehm, haarlar, & groepenhof, 2004; crouter, antczak, hudak, dellavalle, & haas, 2006; larsson, wadell, jakobsson, burlin, & henrikssonlarse´n, 2004; mclaughlin, king, howley, bassett, & ainsworth, 2001; prieur, castells, & denis, 2003', ' 1. (a) oxygen consumption ( _v o2), (b) carbon dioxide production ( _v co2), (c) respiratory exchange ratio (rer), and (d) ventilation (ve) during the three incremental rowing tests. one test used the criterion automated DOUGLAS BAG system (lab) for metabolic measurements, while the other two tests used the metamax3b system (mm3b trial 1 and mm3b trial 2). figure 2. bland-altman plots of individual errors from duplicate metamax3b trials (trial 2–trial 1) during each workload of', 'tem was validated against the DOUGLAS BAG method (prieur et al., 2003) or the sensormedics vmax29 laboratory system (laurent et al., 2008) during biological trials, mean errors (+95% limits of agreement) from the vmaxst ( _v o2), were within 0.2 + 0.5 litres \x01 min71 ( _v co2), and 9.5 + 13.', 'eated metamax3b trials, the metamax3b results were averaged for subsequent comparisons with the DOUGLAS BAG system. differences between the metamax3b and DOUGLAS BAG systems are displayed in table iii. oxygen consumption (stage 2, p5 0.01) and _v co2 (stages 1–4, p¼ 0.01 to p5 0.001) displayed statistically signiﬁcantly differences during _v co2 submaximal workloads, although only\n\x0c738 a. j. vogler et al. figure', ' worthwhile change were deﬁned as trivial. the reliability of repeated metamax3b measurements was also established using typical errors (hopkins, 2000). validity. the validity of the metamax3b compared with the metabolic calibrator and the automated DOUGLAS BAG system was quantiﬁed using the same data analysis methods as described for reliability, although pearson correlations (r) were used instead of intra-class correlation coefﬁcients. furthermore, modiﬁed bland-altman plots (bland & altman, 1986; croute', 'b 2-mm3b) for the three metabolic outputs that were simulated on two separate occasions. _v o2¼ oxygen consumption; _v o2, the metabolic women. during exercise, each of variables was calculated every 30 s. as this was the default sample rate for the DOUGLAS BAG system, breath-by-breath metamax3b measurements were averaged over the same 30-s duration using the mean-time average function available with the metamax3b analysis software. thus, regardless of _v co2, ve, and rer for metabolic device, each workloa', 'ectively. _v o2, discussion in the current study, the metamax3b overestimated _v o2, _v co2, and ve by approximately 4%, 7%, and validity of the metamax3b metabolic system 739 systems has 4%, respectively, compared with the criterion of an automated DOUGLAS BAG system and therefore displayed similar validity to other current designs of portable metabolic systems. while our validity and reliability evaluations using biological trials would ideally have involved simultaneous measurements from the metamax3b a', 'ere greater than those anticipated from normal between-day variation as estimated by the reliability of the DOUGLAS BAG system, and were therefore likely to result from error in metamax3b measurements. the differences between the metamax3b and the criterion in the present investigation are similar to those reported for the sensormedics vmaxst. when this identical sys', 'ell, gore, ashenden, parisotto, & hahn, 2002). calibration of the metabolic systems. the metamax3b and DOUGLAS BAG systems were both calibrated according to normal operational procedures. before the metamax3b was calibration and testing, switched-on for at least 45 min. gas analyser calibration consisted of a semi-automated two-point procedure whereby the metama', ' pre-test volume initialization routine was performed to ensure that both DOUGLAS BAGs had been evacuated and that the volume piston was functioning correctly. the gas analysers from both systems were also checked for drift after each test. metabolic simulation system. a metabolic calibrator (australian institute of sport, canberra, ', '2008; prieur et al., 2003). thus, our main ﬁnding is that the metamax3b provides very reliable _v co2, rer, and ve. measurements for indeed, the metamax3b typical error results were superior to those reported in the methods section for the criterion DOUGLAS BAG system. although the conﬁdence limits for the metamax3b typical error _v o2, estimates were rather broad given our small sample size (n¼ 8), most between-trial effects still displayed strong likelihoods for trivial differences. so although there is ', 'nce relied solely on the DOUGLAS BAG method (douglas, 1911), automated electronic gas analysis systems have almost entirely replaced this technique. although many modern systems are designed as semi-portable carts, they are still limited to laboratory use only. however, the development', 'naﬁon tubing en-route to the analysers. metabolic data can then be displayed in real-time via telemetry or logged on-board. 1 laboratory metabolic system. criterion measurements were from a custom-built indirect calorimetry system using an automated DOUGLAS BAG design (australian institute of sport, canberra, act). this system uses ﬁrst-principles assessment of volume combined with aei technologies (naperville, usa) o2 (model s-3ai) and co2 (model cd-3a) gas analysis, and has been described elsewhere (russ', 'ired the athletes to complete three identical rowing trials on the same ergometer (concept2 model d, morrisville, usa). metabolic variables ( _v o2, _v co2, ve, and rer) were measured continuously during all three trials with either the metamax3b or DOUGLAS BAG system. gas exchange measurements were conducted with the metamax3b during two trials to establish the reproducibility of the results, while a single trial was completed using the DOUGLAS BAG system, thereby providing a criterion against which the v', '¼ 0.21 _v o2¼ oxygen consumption; _v co2¼ carbon dioxide production; rer¼ respiratory exchange ratio; ve¼ ventilation; absolute - note: error of metamax3b measurements in raw units; %¼ error of metamax3b measurements expressed as a percentage of the DOUGLAS BAG system. *post-hoc statistically signiﬁcant difference (holm-bonferroni adjusted alpha level; p5 0.05). #post-hoc statistically signiﬁcant difference (holm-bonferroni adjusted alpha level; p5 0.001). apairwise comparisons using holm-bonferroni adjust', 'some uncertainty as to whether the typical error results from the metamax3b are actually superior to the DOUGLAS BAG system, our ‘‘trivialdifference’’ ﬁndings indicate that the reliability of the metamax3b is at least comparable to that of the automated DOUGLAS BAG system. while we used typical errors as our main indication of reliability, other researchers have r', 'eated measurements. the aims of the present study were to: (1) evaluate the validity of the metamax3b throughout the physiological range of endurance-trained athletes, by comparing results with a ﬁrst-principles metabolic calibrator and an automated DOUGLAS BAG system; and (2) establish the reproducibility of metamax3b measurements during duplicate trials. methods participants eight rowers (6 males and 2 females) provided written informed consent to participate in the study. the human ethics committee of t', 'eement for each variable were: 0.07 + 0.23 litres \x01 min71 ( _v o2), ( _v co2), 0.01 + 0.07 (rer), and 0.74 + 8.12 litres \x01 min71 (ve), respectively. litres \x01 min71 0.03 + 0.30 figure 1 also shows the metabolic responses measured by the metamax3b and DOUGLAS BAG systems during matching rowing tests. as the typical errors from the reliability assessment showed that metamax3b measurements were highly reproducible and there were no statistically signiﬁcant or practically substantial differences between the rep', 'laughlin et al., 2001) and the medical graphics vo2000 (crouter et al., 2006). conclusions in summary, the metamax3b overestimated _v o2, _v co2, and ve by approximately 3–4%, 5–7%, and 4–8%, respectively, compared with the criterion of an automated DOUGLAS BAG system, or simulated metabolic outputs from a metabolic calibrator. these results suggest that metamax3b measurements are not perfectly comparable with our criterion systems, but on average the portable metabolic system provided a satisfactory indic', 'nd our criterion DOUGLAS BAG system, previous investigations attempting this approach have often reported that interference between the two test resulted in spurious measurements (crouter et al., 2006; dufﬁeld et al., 2004). we therefore conducted biological testing using separ', 'gler, rice, & withers, 2007) and ve (armstrong & costill, 1985). while there is also some known uncertainty regarding individual simulations with the the precision of table iii. differences between metabolic measurements from the criterion automated DOUGLAS BAG system and mean results from the two metamax3b trials during each stage of the incremental rowing tests (metamax3b-criterion). mean (90% ci) measure difference stage 1 stage 2 stage 3 stage 4 maximum _v o2 (litres\x01 min71) _v co2 (litres\x01 min71) abso', ' heart rates (f1,7¼ 0.61, p¼ 0.46) differed by less than 4 beats \x01 min71 and 1 beat \x01 min71 during submaximal and maximal intensities, respectively. similarly, there were no statistically signiﬁcant differences between trials using the metamax3b and DOUGLAS BAG system for mean power output (f1,7¼ 0.77, p¼ 0.41) and heart rate (f1,7¼ 0.83, p¼ 0.39), with differences of less than 0.5 w and 2 beats \x01 min71 for the submaximal component of the test, and 3.9 w and 2 beats \x01 min71 during maximal performance. biol', 'eliability. in this study, we evaluated the validity and reliability of the cortex metamax3b portable metabolic system. validity was determined by comparing metamax3b results against those from a ﬁrst-principles metabolic calibrator and an automated DOUGLAS BAG system. reliability was obtained from duplicate exercise tests completed by eight athletes. participants completed three identical incremental rowing tests on a concept2 ergometer; two tests used the metamax3b and one test used the DOUGLAS BAG syste', 'alidity of the metamax3b could be compared. all trials were completed in 3–10 days and the order of trials was counterbalanced so that half the participants completed their ﬁrst trial with the metamax3b and half with the DOUGLAS BAG system. incremental rowing protocol the progressive incremental test comprised 46 4- min submaximal workloads using ﬁxed target power outputs, and a single 4-min maximal performance trial. the initial workload and progression of intensity were presc', 'o2 and 4.00% co2) to check analyser linearity. pretest calibration of the DOUGLAS BAG system volume measurements was not necessary, as these were obtained from the displacement of a ﬁxed-diameter piston, although volume measurements (50–240 litres \x01 min–1) were checked regularly with a metabolic calibrator (details below). however, a']"
s11695-020-04944-z,False,False
ptj_._81.11.1790,['mixing chamber'],"['it spirometry using a sensormedics 2900 metabolic measurement cart† to determine v˙ o2, carbon dioxide production (v˙ co2), minute ventilation (v˙ e), respiratory exchange ratio (rer), and tidal volume (vt). expired volumes were passed through a 3-1 MIXING CHAMBER where the percentages of o2 and co2 were analyzed by a mass spectrometer (accuracy of ⫾0.02%). calibration of the analyzer was done using standard gases (26% o2/74% n2 and 16% o2/4% co2/80% n2) and verified before each test. calibration of the volum']"
j.jaccao.2021.08.010,False,False
j.apmr.2013.02.018,False,False
ham.2018.0083,False,False
jsc.0000000000004107,False,False
jpah.2019-0261,['douglas bag'],"['or reporting observational studies. plos med. 2007;4(10):e296. pubmed id: 17941714 doi:10.1371/ journal.pmed.0040296 20. rosdahl h, gullstrand l, salier-eriksson j, johansson p, schantz p. evaluation of the oxycon mobile metabolic system against the DOUGLAS BAG method. eur j appl physiol. 2010;109(2):159–171. pubmed id: 20043228 doi:10.1007/s00421-009-1326-9 21. robin x, turck n, hainard a, et al. proc: an open-source package for r and s+ to analyze and compare roc curves. bmc bioinformatics. 2011;12:77. p']"
1062-6050-47.5.09,False,False
bf00801909,False,False
bf02425483,False,False
s004210050133,False,False
ajpregu.00593.2004,False,False
fspor.2019.00053,False,False
s-0031-1291250,False,False
02640410801910277,False,False
j.gaitpost.2014.10.014,False,False
ajpregu.00016.2013,False,False
sms.12479,False,False
jsc.0000000000004113,['mixing chamber'],"['seconds power output (wmax) was calculated as the mean power output during the last 60 seconds of the incremental test. v̇o2max was calculated as the average of the 2 highest 30 seconds v̇o2 measurements by using a computerized metabolic system with MIXING CHAMBER (jaeger oxycon pro; viasys healthcare gmbh, hoechberg, germany). the peak heart rate (hr) (s610i; polar, kempele, finland) was measured immediately after the v̇o2max test, and blood lactate concentration (biosen c-line; ekf diagnostic gmbh, ebendorf']"
japplphysiol.00493.2002,False,False
ijsnem.16.3.245,False,False
jch.13717,False,False
ep087648,False,False
s00246-021-02661-7,False,False
00005768-199610000-00003,False,False
mss.0b013e31827d1bdb,['douglas bag'],"[' to reach required values. the participant cycled for a further 5-min period in the seated position. power output was continuously recorded via a rear wheel power measurement device (powertap elite+, saris, madison, wi). expired air was collected in DOUGLAS BAGs during the final minute of each 5-min period (13). participants rested for 3 min between conditions, during which DOUGLAS BAG contents were analyzed for oxygen consumption and carbon dioxide production using a high-precision offline gas analyzer (s', '-klug c. development of recommendations for semg sensors and sensor placement procedures. j electromyogr kinesiol. 2000;10(5):361–74. 13. hopker jg, jobson sa, gregson h, coleman da, passfield l. the reliability of cycling gross efficiency using the DOUGLAS BAG method. med sci sports exerc. 2012;44(2):290–6. 14. hug f, dorel s. electromyographic analysis of pedaling: a review. j electromyogr kinesiol. 2009;19(2):182–98. 15. korff t, romer l, mayhew i. effect of pedaling technique on mechanical effectivenes']"
expphysiol.2006.034934,['douglas bag'],"[' bedford, uk). average inter- and intra-assay coefﬁcients of variation were 5.9 and 2.7%, respectively. all hormone analyses from a single subject were carried out in the same assay batch. gas, temperature and hr measurement during exercise standard DOUGLAS BAGs during the exercise trials, (cranleigh, crowburough, uk) were used to collect expired air for 2 min at the 20 and 40 min time points and were measured with a servomex analyser and dry gas meter (harvard, kent, uk) to determine expiratory minute ven']"
circj.68.286,False,False
s00421-004-1258-3,False,False
jpa.24.535,False,False
ijms160715761,False,False
fped.2019.00096,False,False
md.0000000000008325,False,False
h09-120,False,False
1471-2261-14-35,False,False
diacare.22.10.1640,False,False
jappl.2001.91.5.2125,False,False
phy2.13705,False,False
cs20130789,False,False
s0002-9149_._97_._89370-8,False,False
j.neuroimage.2016.10.033,False,False
jjphysiol.31.585,['douglas bag'],"['s in pfr and frq70%.\n gas exchange at (gas at) was based on the non-linear in-crease in ve and vc o2, abrupt increase in feo 2, and r, and systematic increase in ve/ vo2 with invariant ve/ vco2.\n for this purpose, a conventional open-circuit system (DOUGLAS BAG method) was used.\n the expired gas samples were analyzed by a gas monitor (sanei sokki).\n statistical procedures.\n regression analyses and correlation analyses were performed on the appropriate data.\n paired t-tests were also used to evaluate dif-fe']"
0018720818799190,False,False
j.1365-2362.2008.01909.x,False,False
j.freeradbiomed.2021.07.020,False,False
j.sjbs.2017.05.009,False,False
s00421-016-3384-0,False,False
apnm-2020-0149,False,False
s13102-015-0024-7,False,False
bf01954374,False,False
s0735-1097_._85_._80424-1,False,False
j.jocd.2008.05.095,False,False
mss.0000000000002077,False,False
02640410601165270,False,False
s00421-002-0735-9,False,False
journal.pone.0238863,False,False
j.jpeds.2012.10.047,False,False
s-0032-1321721,False,False
j.jsams.2018.02.010,False,False
1550-2783-11-34,False,False
japplphysiol.00388.2011,False,False
access.2020.3038422,False,False
01.mss.0000150065.97657.7b,False,False
apnm-2012-0489,False,False
10790268.2007.11754615,False,False
jp270219,False,False
jpah.2013-0458,False,False
s-0034-1368784,False,False
j.jcf.2013.04.012,False,False
ijspp.2021-0338,False,False
0034-5687_._93_._90088-r,False,False
s-2007-1025027,False,False
circj.cj-16-0994,False,False
s-2007-973032,False,False
17461391.2019.1571112,False,False
02640419808559361,False,False
jbm.b.10083,False,False
cvr_._24.12.969,False,False
s00421-020-04389-3,False,False
s-2005-865785,False,False
00005768-199801000-00024,False,False
s004210100506,False,False
s00421-022-04942-2,False,False
0034-5687_._93_._90014-2,False,False
s004210050443,False,False
s00421-010-1459-x,False,False
tnsre.2019.2936383,False,False
s-2006-924516,False,False
j.1540-8159.1997.tb03596.x,False,False
h05-112,False,False
bf02473389,False,False
01.mss.0000177478.14500.7c,False,False
hukin-2021-0063,False,False
s1440-2440_._99_._80005-x,False,False
00005768-199603000-00011,False,False
j.1748-1716.2011.02341.x,False,False
rccm.2110016,False,False
mrr.0b013e328325a8a8,False,False
978-3-319-55231-6_34,False,False
ajpheart.00347.2009,False,False
s004210050494,False,False
s00421-007-0523-7,False,False
0002-9149_._91_._90281-o,False,False
j.niox.2019.01.011,False,False
ijerph17155465,False,False
j.1469-7793.1997.703bm.x,"['mixing chamber', 'douglas bag']","[' approximated by measurements of pulmonary oµ uptake (ýoµ). breath-by-breath respiratory measurements during a maximal 30 s sprint bout indicate at least a 10-fold rise in pulmonary ýoµ in untrained males (kowalchuk et al. 1988a). when measured with DOUGLAS BAGs, pulmonary ýoµ during a\n\x0c704 m. j. mckenna and others j. physiol. 501.3 30 s sprint reached 54 % of ýoµ,max (withers et al. 1991). thus, aerobic metabolism has been estimated to supply between 28 and 40 % of the total energy requirements during suc', ' conducted on an electrically stabilized cycle ergometer (elema am 370) and continued until volitional fatigue. ventilation and gas exchange were measured every 15 s using a previously validated (jones, 1984) open-circuit gas analysis system using a MIXING CHAMBER (metabolic measurement cart; sensor medics, pasadena, ca, usa), as previously described in detail (kowalchuk et al. 1988a). the turbine system was calibrated before each test using a manually operated standard syringe; the gas analysers were calibra']"
s-2005-865746,False,False
j.jomh1803075,False,False
phy2.13275,False,False
ajpregu.00290.2018,False,False
japplphysiol.00891.2002,False,False
2047487316632966,False,False
jsc.0b013e31825770be,['mixing chamber'],"['umption (v_ o2) and carbon dioxide production (v_ co2) were measured by indirect calorimetry continuously with the subjects breathing through a 1-way-valved mouth piece (hans-rudolph, kansas city, mo, usa) allowing expired air to be collected into a MIXING CHAMBER and analyzed by a calibrated metabolic analyser (oxycon 4, mijnhardt, bunnik, netherlands). the v_ o2peak was described as the highest v_ o2 recording obtained during the test. aerobic peak power output (wmax) was calculated as the power output of t']"
