done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_function,outlier_limit,Notes
FALSE,s-2000-8880,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000246,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00086.2011,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-8703_._97_._70058-9,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.86.3.366,,,,,,,,,FALSE,FALSE,,,
FALSE,physiolsci.r2028,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199708000-00015,,,,,,,,,FALSE,FALSE,,,
FALSE,ihj.47.441,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12129,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._99_._80721-8,,,,,,,,,FALSE,FALSE,,,
FALSE,s00424-001-0755-z,,,,,,,,,FALSE,FALSE,,,
FALSE,ejechocard_._jeq105,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2022.812958,,,,,,,,,"[[' coughing'], [' sigh', ' swallow']]","['the results\nwere averaged every 10 s and converted to minute values to rule\nout false breaths due to coughing, sighing, and swallowing. reducing\n“noise” and artifacts can improve data interpretation. heart rate\n(hr) was measured us']",,NA,
FALSE,s00421-018-4011-z,,,,,,,,,FALSE,FALSE,,,
FALSE,s0958067099018631,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jtherbio.2019.02.012,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.24.2.246,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local mean'], ['breaths caused by coughing, swallowing, sighing etc, using a 5 s moving average to identify points lying in excess of 4 sd ']]","['cs analysis initially, the breath-by-breath responses to each transition were examined to remove any errant breaths caused by coughing, swallowing, sighing etc, using a 5 s moving average to identify points lying in excess of 4 sd from the local mean. subsequently, each transition was interpolated to 1 s intervals, time aligned to the start of exer']",,±4 SD,
FALSE,s00392-006-1106-z,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.125.4.1292,,,,,,,,,FALSE,FALSE,,,
FALSE,jrrd.2012.08.0156,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0150201,,,,,,,,,FALSE,FALSE,,,
FALSE,cejph.a5912,,,,,,,,,FALSE,FALSE,,,
FALSE,eurheartj_._ehq058,,,,,,,,,FALSE,FALSE,,,
FALSE,jpah.2020-0648,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181ddfcf8,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000001004,,,,,,,,,FALSE,FALSE,,,
FALSE,acem_._35094,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.13252,,,,,,,,,FALSE,FALSE,,,
FALSE,j.rehab.2017.02.007,,,,,,,,,FALSE,FALSE,,,
FALSE,ep086817,,,,,,,,,FALSE,FALSE,,,
FALSE,thx.2005.043547,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-989262,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-021-04630-7,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002215,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0028-1105933,,,,,,,,,[[' aberrant']],"[' repeated  sprint  ability  tests,  all  cardiorespiratory \nmeasures were automatically ﬁ ltered for aberrant data points, \ninterpolated  to  1-s  intervals  and  time-synchronized.  maximal \n o 2  min) values']",,NA,
FALSE,01.mss.0000150065.97657.7b,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3182184fcb,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2005-865839,,,,,,,,,FALSE,FALSE,,,
FALSE,rccm.2110016,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210050363,,,,,,,,,FALSE,FALSE,,,
FALSE,jhse.2020.152.10,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-005-0077-5,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0034-1372637,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00666.2007,,,,,,,,,FALSE,FALSE,,,
FALSE,a0031959,,,,,,,,,FALSE,FALSE,,,
FALSE,09031936.02.02092001,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000003078,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0294-6,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-018-3950-8,,,,,,,,,FALSE,FALSE,,,
FALSE,aphysiol.102.2015.1.12,,,,,,,,,FALSE,FALSE,,,
FALSE,jc.2004-1209,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002221,,,,,,,,,FALSE,FALSE,,,
FALSE,j.acvd.2019.11.006,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2021-0047,,,,,,,,,FALSE,FALSE,,,
FALSE,bmjopen-2016-013744,,,,,,,,,FALSE,FALSE,,,
FALSE,j.rmed.2006.11.004,,,,,,,,,FALSE,FALSE,,,
FALSE,jphysiol.2007.142273,,,,,,,,,FALSE,FALSE,,,
FALSE,s00125-020-05282-6,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.113.4.913,,,,,,,,,FALSE,FALSE,,,
FALSE,ecog.05850,,,,,,,,,FALSE,FALSE,,,
FALSE,hukin-2017-0030,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2017.00542,,,,,,,,,FALSE,FALSE,,,
FALSE,archinte.1988.00380050144021,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-003-0811-9,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1467-x,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpendo.00573.2011,,,,,,,,,FALSE,FALSE,,,
FALSE,physiolres.934114,,,,,,,,,FALSE,FALSE,,,
FALSE,r-21336.1,,,,,,,,,FALSE,FALSE,,,
FALSE,s12970-018-0238-7,,,,,,,,,FALSE,FALSE,,,
FALSE,s10439-007-9362-2,,,,,,,,,FALSE,FALSE,,,
FALSE,arm.2016.40.4.725,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00466.2004,,,,,,,,,FALSE,FALSE,,,
FALSE,2047487313519345,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2013.075937,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000004259,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1983.54.2.387,,,,,,,,,FALSE,FALSE,,,
FALSE,j.wem.2013.04.005,,,,,,,,,FALSE,FALSE,,,
FALSE,h2012-105,,,,,,,,,FALSE,FALSE,,,
FALSE,s00246-012-0226-7,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0051213,,,,,,,,,FALSE,FALSE,,,
FALSE,1471-2261-6-46,,,,,,,,,,,,,
FALSE,s12872-020-01661-4,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.2003.007518,,,,,,,,,FALSE,FALSE,,,
FALSE,milmed.172.2.121,,,,,,,,,FALSE,FALSE,,,
FALSE,s0167-5273_._98_._00102-8,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ahj.2004.12.021,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0034-1389943,,,,,,,,,FALSE,FALSE,,,
FALSE,s000711451500464x,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2006.033373,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210000348,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpendo.00580.2007,,,,,,,,,FALSE,FALSE,,,
FALSE,oajsm.s183274,,,,,,,,,FALSE,FALSE,,,
FALSE,23120541.00056-2018,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2004-817923,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1399-3003.1999.14b05.x,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e31823a4233,,,,,,,,,FALSE,FALSE,,,
FALSE,tbme.2012.2207953,,,,,,,,,FALSE,FALSE,,,
FALSE,euhj.1997.0853,,,,,,,,,FALSE,FALSE,,,
FALSE,j.physbeh.2018.04.018,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1751-7133.2012.00295.x,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2015-0023,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000074,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000175051.47170.33,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2012-0459,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002292,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318164d0e0,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002207,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000001178,,,,,,,,,FALSE,FALSE,,,
FALSE,jp271934,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jcf.2013.04.012,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1649-6,,,,,,,,,[['\nlocal mean']],"['p transitions: breath-by-breath  ̇vo2 \ndata were visually inspected for outliers, (> 3 sds from the \nlocal mean, based on six consecutive breaths) and removed \nif present. next, raw data were aligned into 1-s bi']",,±3 SD / 99%,
FALSE,ijspp.2013-0418,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._97_._89193-x,,,,,,,,,FALSE,FALSE,,,
FALSE,apha.12529,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2017.01067,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0031-1271772,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000193562.22001.e8,,,,,,,,,FALSE,FALSE,,,
FALSE,biomedica.4451,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2012-0389,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jaccao.2021.08.010,,,,,,,,,FALSE,FALSE,,,
FALSE,s0022-4707.16.06644-5,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000113666.98463.b0,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jesf.2020.11.001,,,,,,,,,FALSE,FALSE,,,
FALSE,bf00422841,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199808000-00019,,,,,,,,,FALSE,FALSE,,,
FALSE,j.clinph.2006.09.029,,,,,,,,,FALSE,FALSE,,,
FALSE,jbhi.2015.2390493,,,,,,,,,FALSE,FALSE,,,
FALSE,rccm.2202033,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31812e5294,,,,,,,,,FALSE,FALSE,,,
FALSE,sports8060075,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1993.75.5.1962,,,,,,,,,FALSE,FALSE,,,
FALSE,s0735-1097_._02_._02132-0,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002465,,,,,,,,,FALSE,FALSE,,,
FALSE,cep190035,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0033-1337947,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2016.00253,,,,,,,,,"[[' local mean', ' local mean'], ['breath-by-breath data were ﬁltered using moving averages, and\nvalues >3 sd ']]","[' the exercise duration, provided an index of activation in\nvl and rf muscles.\n\ncardiopulmonary data\nbreath-by-breath data were ﬁltered using moving averages, and\nvalues >3 sd from the local mean (the 5-breath moving average)\nwere substituted by the local mean. thereafter, a cubic spline\ninterp']",,±3 SD / 99%,
FALSE,01.mss.0000139892.69410.d8,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200002000-00031,,,,,,,,,FALSE,FALSE,,,
FALSE,jpa2.26.579,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-009-0993-x,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.7.4.382,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1997.82.3.835,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12612,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12135,,,,,,,,,FALSE,FALSE,,,
FALSE,ijo.2016.21,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31815ecc6a,,,,,,,,,FALSE,FALSE,,,
FALSE,s00392-010-0226-7,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e3182a1dc51,,,,,,,,,FALSE,FALSE,,,
FALSE,s12906-016-1213-y,,,,,,,,,FALSE,FALSE,,,
FALSE,j.gaitpost.2013.04.009,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.2014-0037,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1540-8159.2000.tb00647.x,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199609000-00001,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12468,,,,,,,,,FALSE,FALSE,,,
FALSE,nre-192792,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000500,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2013.074583,,,,,,,,,FALSE,FALSE,,,
FALSE,0002-9149_._87_._90906-4,,,,,,,,,[[' aberrant']],['ensitivity collimator. a  20% tolerance window was set about the most frequent rr interval to reject aberrant beats. the rr intervals were then  subdivided into 16 equal frames for characterization of the card'],,NA,
FALSE,ijspp.2020-0778,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.96.4.761,,,,,,,,,FALSE,FALSE,,,
FALSE,circulationaha.119.045066,,,,,,,,,FALSE,FALSE,,,
FALSE,j.clinbiomech.2008.07.002,,,,,,,,,FALSE,FALSE,,,
FALSE,adc.88.12.1078,,,,,,,,,FALSE,FALSE,,,
FALSE,00007890-200109270-00032,,,,,,,,,FALSE,FALSE,,,
FALSE,hjr.0b013e3280128d00,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200208000-00002,,,,,,,,,FALSE,FALSE,,,
FALSE,ajrccm.156.1.9609101,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2018.01286,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000173,,,,,,,,,FALSE,FALSE,,,
FALSE,bf03179863,,,,,,,,,FALSE,FALSE,,,
FALSE,j.gaitpost.2018.11.023,,,,,,,,,FALSE,FALSE,,,
FALSE,00008483-200311000-00007,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-014-2977-8,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1987.63.4.1519,,,,,,,,,FALSE,FALSE,,,
FALSE,pri.1564,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-007-0581-x,,,,,,,,,"[['\ncoughing'], [' swallow'], [' errant'], [' local mean']]","['ially edited in order to\nexclude values differing by at\nthree standard\ndeviations above or below the local mean, which is likely\ndue to occasional errant breaths caused by swallowing,\ncoughing, etc., i.e. not reﬂective of the underlying kinetics\n(borrani\ntime\n_vo2p time\n(mrt = td + s, where ']",,±3 SD / 99%,
FALSE,s00421-009-1291-3,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1365-201x.1999.00589.x,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002376,,,,,,,,,FALSE,FALSE,,,
FALSE,mltj.01.2021.10,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000287,,,,,,,,,FALSE,FALSE,,,
FALSE,j.apmr.2011.07.194,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000240323.08406.f3,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000065003.82941.b0,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2017-0458,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00122.2015,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181ddae99,,,,,,,,,FALSE,FALSE,,,
FALSE,healthcare9070851,,,,,,,,,FALSE,FALSE,,,
FALSE,01.wnl.0000317094.86209.cb,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00484.2015,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01416.2011,,,,,,,,,"[['\ncough'], [' sigh', ' swallow'], [' local mean']]","['nses were edited in the v˙ o2 domain, to exclude occasional breaths\nthat lay outside four sds of the local mean, resulting from sighs,\ncoughs, swallows, etc. (18). peak pulmonary and ventilatory variables\nfrom each phase of the rise-95 test were then']",,±4 SD,
FALSE,s12970-018-0255-6,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00384.2020,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-019-04087-9,,,,,,,,,FALSE,FALSE,,,
FALSE,ppul.20332,,,,,,,,,FALSE,FALSE,,,
FALSE,2060.2020.00031,,,,,,,,,FALSE,FALSE,,,
FALSE,s0003-9993_._03_._00343-5,,,,,,,,,FALSE,FALSE,,,
FALSE,09638288.2018.1499824,,,,,,,,,FALSE,FALSE,,,
FALSE,10790268.2007.11754611,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1365-2265.2002.01476.x,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jelekin.2018.11.009,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2005.032805,,,,,,,,,"[['vo2 kinetics. the data\nwere ﬁrst manually ﬁltered to remove outlying breaths,\ndeﬁned as breaths deviating by more than three standard\ndeviations ']]","['mpele, finland).\n\nthe breath-by-breath data from the step exercise\ntests were used to estimate the ˙vo2 kinetics. the data\nwere ﬁrst manually ﬁltered to remove outlying breaths,\ndeﬁned as breaths deviating by more than three standard\ndeviations from the preceding ﬁve breaths. the data were\nsubsequently interpolated to provide second-by-second\n']",,±3 SD / 99%,
FALSE,mss.0000000000002077,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2011.05.012,,,,,,,,,"[[' local mean'], ['breath-by-breath data from each square wave transition were first cleaned by exclusion of values lying more than three standard deviations ']]","['  kinetics data were obtained for a total of two 80% vt, two h, and two s exercise transitions. the breath-by-breath data from each square wave transition were first cleaned by exclusion of values lying more than three standard deviations from the local mean. the data of the two square-wave transitions for h and s swimming were then interpolated into 1-s v']",,±3 SD / 99%,
FALSE,bjsm.29.3.158,,,,,,,,,FALSE,FALSE,,,
FALSE,nu7075245,,,,,,,,,FALSE,FALSE,,,
FALSE,s40798-019-0195-y,,,,,,,,,FALSE,FALSE,,,
FALSE,eph8702262,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1983.55.3.742,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000002654,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-008-0784-9,,,,,,,,,FALSE,FALSE,,,
FALSE,nu13010058,,,,,,,,,FALSE,FALSE,,,
FALSE,0031-9384_._91_._90344-n,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00810.2009,,,,,,,,,"[['\ncoughing'], [' swallow', ' sigh'], [' errant'], [' local mean'], ['breath-by-breath v˙ o2 data from\neach test were initially examined to exclude errant breaths caused by\ncoughing, swallowing, sighing, etc., and those values lying more than\nfour standard deviations ']]","['iemg over the last\n10 s of exercise and the average from 110 –120 s.\n\ndata analysis procedures. the breath-by-breath v˙ o2 data from\neach test were initially examined to exclude errant breaths caused by\ncoughing, swallowing, sighing, etc., and those values lying more than\nfour standard deviations from the local mean were removed. the\nbreath-by-breath data were subsequently linearly interpolated to pro-\n\ntable 1. v']",,±4 SD,
FALSE,2047487319887835,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2019.01306,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.14374,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.20.4.282,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0043-122741,,,,,,,,,FALSE,FALSE,,,
FALSE,jphysiol.2008.152058,,,,,,,,,FALSE,FALSE,,,
FALSE,hrt.2003.026567,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00446.2017,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3182a73e70,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-2055-4,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0042-109068,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2017-0696,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12351,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0030-1248286,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijpsycho.2009.12.013,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210100513,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2004-817915,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.2014-0134,,,,,,,,,FALSE,FALSE,,,
FALSE,2045-9912.304223,,,,,,,,,FALSE,FALSE,,,
FALSE,16000617.0101-2018,,,,,,,,,,,,,
FALSE,00005768-199812000-00014,,,,,,,,,FALSE,FALSE,,,
FALSE,md.0000000000004497,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-2031-z,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.103.4.1135,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2008.12.626,,,,,,,,,FALSE,FALSE,,,
FALSE,1091367x.2011.568369,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-2285-5,,,,,,,,,FALSE,FALSE,,,
FALSE,j.apmr.2015.12.020,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2018-0077,,,,,,,,,FALSE,FALSE,,,
FALSE,16501977-0153,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2005-865718,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2016-0557,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local  mean'], ['breath-by-breath \nbreaths caused by coughing, swallowing, sighing, etc., and those values lying more than four \nstandard  deviations ']]","['.8  \n \ndata analysis procedures \no2  data  from  each  test  were  initially  examined  to  exclude  errant \nthe  breath-by-breath \nbreaths caused by coughing, swallowing, sighing, etc., and those values lying more than four \nstandard  deviations  from  the  local  mean  were  removed.    subsequently,  a  custom-designed \ncurve-fitting program using non-linear least-']",,±4 SD,
FALSE,01.hjr.0000116825.84388.eb,,,,,,,,,FALSE,FALSE,,,
FALSE,bf02332966,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12271,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0068047,,,,,,,,,FALSE,FALSE,,,
FALSE,1471-2474-15-163,,,,,,,,,FALSE,FALSE,,,
FALSE,978-3-030-34461-0_31,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31817242cf,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.102.1.169,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12517,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2015-0285,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2014-0228,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-8703_._98_._70351-5,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jelekin.2009.04.008,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00811.2020,,,,,,,,,FALSE,FALSE,,,
FALSE,j.healun.2009.01.025,,,,,,,,,FALSE,FALSE,,,
FALSE,cpf.12404,,,,,,,,,FALSE,FALSE,,,
FALSE,73.12.1151,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2019-0046,,,,,,,,,"[[' aberrant'], [' local mean', ' local mean'], ['breath-by-breath ˙vo2\ndata from each test were processed by removing aberrant data\npoints that were ±3 sd ']]","['articipant were\ndetermined by linear\nleast-square regression analysis. data\nthat were ±3 sd from the local mean were removed. the ﬁtting\nwindow for double-linear model began at\nthe onset of the\nsystematic increa', 'se in the signal (ie, bp from the aforementioned\nequation).\ngas exchange and ventilatory variables. breath-by-breath ˙vo2\ndata from each test were processed by removing aberrant data\npoints that were ±3 sd from the local mean. data were then time\naligned such that time “zero” represented the onset of the ramp- or\nconstant p']",,±3 SD / 99%,
FALSE,pes.20.1.62,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2017.06.121,,,,,,,,,FALSE,FALSE,,,
FALSE,00002060-199607000-00005,,,,,,,,,FALSE,FALSE,,,
FALSE,2015_._804794,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181def871,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200006000-00004,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jchf.2020.04.010,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2019.00471,,,,,,,,,"[[' cough'], [' sigh', ' swallow']]","['ysis\nbreath-by-breath data for each test were initially examined to\nexclude outlier values caused by sighs, swallowing and coughs\n(lamarra et al., 1987). after that, for each exercise transition, the\n\nwhere: vo2(t) represents th']",,NA,
FALSE,japplphysiol.00322.2005,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-003-0900-9,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31822f39b3,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000113473.48220.20,,,,,,,,,"[['\ncoughing'], [' swallow', ' sigh', ' sigh'], [' errant'], [' local mean'], ['breath-by-breath v˙ o2 data from each test\nwere initially examined to exclude errant breaths caused by\ncoughing, swallowing, sighing, etc., and those values lying\nmore than four standard deviations ']]","['g⫺1·min⫺1). however,\n\nthe significantly greater fast component gain in trained\nsubjects is, at first sight, counterintuitive because it suggests\nthat trained subjects have reduced efficiency, that is, they', '0 ml). heart rate (hr) was\ncontinuously monitored via a three-lead electrocardiogram.\nanalysis. the breath-by-breath v˙ o2 data from each test\nwere initially examined to exclude errant breaths caused by\ncoughing, swallowing, sighing, etc., and those values lying\nmore than four standard deviations from the local mean\nwere deleted. the breath-by-breath data were subsequently\nlinearly interpolated to give 1-s values.']",,±4 SD,
FALSE,jsc.0b013e31818f058b,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2003-39084,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00865.2003,,,,,,,,,FALSE,FALSE,,,
FALSE,j.resp.2020.103590,,,,,,,,,FALSE,FALSE,,,
FALSE,tnsre.2019.2932121,,,,,,,,,FALSE,FALSE,,,
FALSE,s0022-4707.19.09530-6,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph18126571,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0153826,,,,,,,,,FALSE,FALSE,,,
FALSE,j.cardfail.2009.12.010,,,,,,,,,FALSE,FALSE,,,
FALSE,s11695-008-9437-7,,,,,,,,,FALSE,FALSE,,,
FALSE,1361-6579_._abb143,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' aberrant'], ['vo2 values were analysed for each step of the incremental protocol and those deviating more than four\nstandard deviations ']]","['y, inc. kyoto, japan).\n\n]) analysis were collected from the\n\n−\n\n2.4. data processing and modelling\n˙vo2 values were analysed for each step of the incremental protocol and those deviating more than four\nstandard deviations of the predicted regression value were considered as aberrant and eliminated. this\nprocedure decreased the noise between breaths caused by swimmers swallowing, coughing or sighing\n(özyener et al 2001, fernandes et al 2012). ˙vo2peak was obtained by: (i) direct oximetry during']",,±4 SD,
FALSE,s0003-9993_._95_._80040-9,,,,,,,,,FALSE,FALSE,,,
FALSE,s40279-021-01476-z,,,,,,,,,"[['\naberrant'], [' local mean'], ['breath-by-breath raw gas exchange and ven-\ntilatory data were edited on the basis of  ̇v o\n2 to exclude \naberrant breaths (i.e., data points) lying outside 3 standard \ndeviations ']]","['e-to- ̇v o\n\ne/ ̇v co\n\nwould re-evaluate the profile until a consensus was reached. \nthereafter, the breath-by-breath raw gas exchange and ven-\ntilatory data were edited on the basis of  ̇v o\n2 to exclude \naberrant breaths (i.e., data points) lying outside 3 standard \ndeviations (sd) from the local mean [42]. the edited data \nwere subsequently interpolated on a second-by-second basis \nto derive  ̇v o\n']",,±3 SD / 99%,
