done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,time_bin_avg_nums,time_bin_surrounding_text,,outliers,Interpolation type,Interpolation time (s),Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,outlier_details,interpolation_details,avg_details,processing_details,Notes
FALSE,jhj.44.187,,,,,,,,,"[('every 60 seconds.', '60')]","[' warm-up (speed, 1.0 mph; grade, 0%)\nwhich was followed by an increase (speed or grade) in the load every 60 seconds.\nthroughout the test, a 12-lead electrocardiogram (ecg) was continuously monitored, and heart rate (']",,,,,,,,,,,,,,
FALSE,ajpregu.00006.2012,,,,,,,,,"[('averaged\nevery 30 s ', '30')]","[' o2), heart rate (hr), and arterial oxygen\nsaturation (spo2) were recorded during the test and were averaged\nevery 30 s afterward. the highest v˙ o2 value obtained during the\nexercise protocol was used as peak v˙ o2 (v˙ ']",,,,,,,,,,,,,,
FALSE,s12883-019-1361-z,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,09031936.99.14613049,,,,,,,,,"[('last 15 s ', '15'), ('average of 15 s)', '15')]","['(mmhg)); hr beats per minute (bpm) and oxygen\npulse v ’o2/hr ml.beat-1).\n\nthe average v ’o2 for the last 15 s of the ramp was\nconsidered to be representative of the subject’s peak v ’o2.\nthe slope of the linear', ' were calculated automatically using standard\nformulae [29] and displayed in descriptive numerical (average of 15 s) and graphical (8 breaths moving average)\nforms. correction for the valve dead-space was applied\n(11']",,,,,,,,,,,,,,
FALSE,s00421-004-1258-3,,,,,,,,,"[('averaged over the last 30 s ', '30'), ('averages for each 30-s ', '30'), ('during the last 10 s ', '10')]","['romagnetically braked cycle ergometer (godart,\nholland) to determine _v o2 max (deﬁned as the _v o2\naveraged over the last 30 s of maximal exercise and estimate the lat by the v-slope method; beaver et al. 1986).\nthe subsequent ', '0, pomona, calif.,\nusa). _v e (btps), and _v o2,\n_v co2 (both stpd) were\ncalculated as whole-breath averages for each 30-s exercise period.\n\nblood sampling\n\nblood was sampled (3 ml/sample) from the pulmonary\nartery and brac', 'pulmonary\nartery and brachial artery catheters simultaneously at\nrest, during unloaded cycling, and during the last 10 s of\neach minute during the increasing work rate phase.\n\nblood analysis\n\nthe blood samples were agitat']",,,,,,,,,,,,,,
FALSE,s00421-008-0838-z,,,,,,,,,"[('average vo2 over the last 60 s ', '2')]","['aximum (hr 220-age), and (3) a respiratory\nexchange ratio (rer) [1.05. vo2max was calculated as\nthe average vo2 over the last 60 s of the test.\n\nno more\n\n(increase\n\nof\n\nexperimental design\n\neach subject completed a familiarization ']",,,,,,,,,,,,,,
FALSE,s-2007-989230,,,,,,,,,"[('highest 30-s ', '30'), ('last 20 s ', '20'), (' 5-s averages', '5'), ('last 5-s ', '5')]","['gases were\nanalysed continuously throughout the duration of the gxt.\nv˙ o2max was determined as the highest 30-s rolling average during the gxt and the treadmill speed at which v˙ o2max occurred\n(v-v˙ o2max) were ', 'un and iemg measures of\nrectus femoris (rf) and vastus lateralis were recorded during the first and last 20 s of each run.\nanalysis indicated longer time to fatigue in the\n100% v-v˙ o2max run with no difference', ':\ny\nb\n\n \n\nd\ne\nd\na\no\nn\nw\no\nd\n\nl\n\n\x0c496\n\ntraining & testing\n\ngive 1-s values and smoothed using rolling 5-s averages to enhance the underlying v˙ o2 response characteristics. for both exercise intensities (100% and 1', '˙o2 responses to … int j sports med 2008; 29: 494 – 499\n\n\x0c498\n\ntraining & testing\n\nfig. 3 first and last 5-s iemg (mv) activity for rectus femoris muscle during the 100% and 110%\nv˙o2max runs to fatigue for a ']",,,,,,,,,,,,,,
FALSE,j.apmr.2004.09.030,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s003940070019,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s-2007-964973,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s40618-015-0411-7,,,,,,,,,"[('over 30 s.', '30')]","[' excluded.  when  exhaustion \nwas confirmed, actual  ˙v o2peak was considered as the highest  ˙v o2 over 30 s.\n\nto  compare  actual  ˙v o2peak  to  predicted  ˙v o2peak  (in \n\nml min−1), four standard predictio']",,,,,,,,,,,,,,
FALSE,expphysiol.2006.034223,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s0002-8703_._99_._70381-9,,,,,,,,,"[('every 30 seconds,', '30')]","['patients with congenital heart disease. the exercise intensity was increased by 0.7 metabolic units every 30 seconds, with completion of the incremental part of the exercise test in approximately 10 minutes. after a 4']",,,,,,,,,,,,,,
FALSE,s-0043-120763,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s0192415x08006442,,,,,,,,,"[('last 10 sec ', '10')]",['ded form sequence on tape to ensure\nthe same time course during the performance. heart rates of the last 10 sec were recorded\nin each two-min interval.\n\nthoracolumbar spinal ﬂexibility was measured by an electron'],,,,,,,,,,,,,,
FALSE,fphys.2022.857816,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,mss.0b013e318281e4a8,,,,,,,,,"[('during the last 30 s ', '30'), ('averaged over the last 30 s ', '30')]","['). means\nand sd were analyzed for all the variables. hrpeak was\ntaken as the highest value achieved during the last 30 s of the\nfinal stage for each test. v˙ o2peak and rerpeak values were\naveraged over the last 30 s of t', 'e achieved during the last 30 s of the\nfinal stage for each test. v˙ o2peak and rerpeak values were\naveraged over the last 30 s of the final stage from the\npacer and treadmill gxt. the peak values for the boys\nand girls were com']",,,,,,,,,,,,,,
FALSE,ep085293,,,,,,,,,"[('every 60 s.', '60'), (' 60 s period', '60'), (' 15 s of each', '15'), ('during 30 s ', '30')]","[' at a freely chosen,\nconstant pedal cadence for 5 min at 120 w, after which\npower increased by 20 w every 60 s. pulmonary gas\nexchange was measured breath by breath throughout\nexercise (oxycon pro; carefusion, h', 'ermany).\nthe ˙vo2 max and map were deﬁned as the highest ˙vo2 and\npower output achieved for a 30 and 60 s period during the\ntest, respectively.\n\nthe cycling time trial (15 km tt) involved completing\n15 km as quic', 'nd lay supine on\na couch, upon which they were subjected to lower limb\nblood-ﬂow restriction (within 15 s of each sprint). this\nwas achieved by rapidly applying a pneumatic pressure\ncuff (sc12l; hokanson, bellevue', ' power (w)\nvalues are means ± sd. abbreviations: map, maximal aerobic power; mpo, mean power output during 30 s sprint; ppo, peak power\noutput during 30 s sprint; tt, time trial; and ˙vo2 max, maximal oxygen upta']",,,,,,,,,,,,,,
FALSE,s0003-6870_._00_._00022-3,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s1469-0292_._02_._00041-9,,,,,,,,,"[('every 30 sec ', '30'), (' 30 sec intervals', '30'), ('every 30 sec,', '30')]","['sures during the run heart rate (hr; b.p.m.) and ratings of perceived exertion (rpe) were monitored every 30 sec during the run. participants varied in time to voluntary exhaustion, hence figs. 1 and 2    illustra', '-0292(02)00041-9 elsevier ltd  fig. 1 comparison of heart rates among the four running conditions at 30 sec intervals during the 12-minute run.    fig. 2 comparison of rates of perceived exertion among the four runnin', 'ia the nose. participants were instructed to indicate their level of exertion on the borg rpe scale every 30 sec, by using their fingers (e.g., one finger extended represented one on the rpe scale), and heart rate']",,,,,,,,,,,,,,
FALSE,s-2007-973049,,,,,,,,,"[('every 20 seconds ', '20')]","['the sensormedics (s2900z) metabolic cart (bilthoven, nether- \nlands) generated discrete data points every 20 seconds during \nthe gas collection phases. these discrete values were averaged \nto produce a mean value for ']",,,,,,,,,,,,,,
FALSE,sc.2015.228,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.ahj.2017.04.009,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.1540-8159.1994.tb01349.x,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,jsc.0b013e31823f2838,,,,,,,,,"[('every 15 seconds ', '15'), ('during the last 10 seconds ', '10')]","[', the netherlands) and _ve,\nproduction ( _vco2), and respiratory exchange ratio (rer)\nwere measured every 15 seconds via open-circuit spirometry\n(parvomedics; sandy, ut, usa). the participants were ﬁtted\nto the ergome', 'ate (power output) was continuously recorded\nduring the test. the rpe and muscle pain were recorded\nduring the last 10 seconds of each minute during exercise. peak\noxygen consumption was deﬁned by the attainment of 2 of 3\ncrite']",,,,,,,,,,,,,,
FALSE,s0026-0495_._03_._00312-3,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,mss.0b013e31818338b7,,,,,,,,,"[(' 5-s intervals', '5'), (' 10-s intervals', '10')]","['ble hr monitor (polar vantage nv; polar\nelectro, kempele, finland). data were measured and stored\nat 5-s intervals, transferred to a computer, and analyzed as\ndescribed previously (12).\n\n70% or 80% v˙ o2max exercis', 'es\nwere measured throughout all tests using a facemask and\nbreath-by-breath mode with data stored at 10-s intervals.\noxygen uptake, carbon dioxide output, minute ventilation,\nbreathing rate, and tidal volume were co']",,,,,,,,,,,,,,
FALSE,nu10030370,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.1469-7793.2001.t01-1-00861.x,,,,,,,,,"[('during the last 30 s ', '30'), ('during the last\n30 s ', '30')]","['nterfaced with a\npersonnel computer. in addition, ratings of perceived exertion (rpe)\nwere obtained during the last 30 s of static exercise and at the 4th and\n7th minute of dynamic exercise using the 6–20 borg scale (borg', 'ic data were corrected for ambient conditions.\n\nsamples of arterial blood were obtained at rest and during the last\n30 s  of  exercise  for  determination  of  plasma  catecholamines  and\nlactate  concentration.  blood  w']",,,,,,,,,,,,,,
FALSE,j.apmr.2007.11.013,,,,,,,,,"[('averaged every 15 seconds.', '15'), ('every 5 seconds ', '5'), ('averaged over 15 seconds.', '15')]","['s. heart ratee   was collected every 5 seconds and averaged over 15 seconds. gas exchange data were averaged every 15 seconds. identification of first (vt1) and second (vt2) ventilatory thresholds was carried out using the met', 'em.d   before each test, analyzers were calibrated with 2 gas mixtures. heart ratee   was collected every 5 seconds and averaged over 15 seconds. gas exchange data were averaged every 15 seconds. identification of fi', 'est, analyzers were calibrated with 2 gas mixtures. heart ratee   was collected every 5 seconds and averaged over 15 seconds. gas exchange data were averaged every 15 seconds. identification of first (vt1) and second (vt2) ve']",,,,,,,,,,,,,,
FALSE,jphysiol.2005.094979,,,,,,,,,"[('averaged every\n20 s.', '20')]",['tistics\n\nboth before and during exercise the breath-by-breath\nor the beat-by-beat measurements were averaged every\n20 s. a prerequisite for steady state was that calculated\nvalues during the last 40–60 s of submaximal ex'],,,,,,,,,,,,,,
FALSE,j.1442-200x.2007.02320.x,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s004210050238,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.jtcvs.2006.10.022,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.biocel.2012.09.024,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00137.2004,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,circj.cj-09-0222,,,,,,,,,"[('every 30 s ', '30'), ('during the last 30 s ', '30'), ('every  3 s.', '3'), ('every  6 s.', '6')]","[' loading  every  6 s. \nthe ecg and heart rate (hr) were monitored throughout \nthe test and recorded every 30 s by 12-lead exercise ecg \n(stress system ml-4500; fukuda denshi co ltd; tokyo, \njapan).  we  determin', ' was determined by v-slope method.11\n\npeak  v• o2  was  defined  as  the  average  value  obtained \nduring the last 30 s of incremental exercise. we measured \n∆v• o2/∆wr slopes for 2 min below and above the at point \nand ', 'librated before \neach study. the expired gas data obtained were converted \ninto  time-series  data  every  3 s.  then,  an  8-point  moving \naverage was performed. from the expired gas analysis, the \nat was dete', 'ercise  began  with  a  4-min  warm-up  at  0 w, \n50 rpm,  followed  by  1-w  incremental  loading  every  6 s. \nthe ecg and heart rate (hr) were monitored throughout \nthe test and recorded every 30 s by 12-lead']",,,,,,,,,,,,,,
FALSE,s004210100411,,,,,,,,,"[('averaged over \n15-s ', '15'), ('last 15\xa0s ', '15'), ('over the last 30\xa0s ', '30'), (' 30-s periods', '30')]","['usly and pre-warmed with a vasodilating capsaicin cream \nto increase perfusion. the  spo2 data were averaged over \n15-s intervals and analysed in the last 15\xa0s of each stage. a \nsteady state in  spo2 values (variations ≤', 'l tests and in all subjects, exercise intensity was \nexpressed as % of  ̇vo\n2 data recorded \nin the last 15\xa0s of each stage, in which a steady state could be \nobtained, to  ̇vo\n\n2max reached at the test concern', 'sed in the last 15\xa0s of each stage. a \nsteady state in  spo2 values (variations ≤ 1%) was observed \nover the last 30\xa0s of each stage. to ensure the safety of the \nsubjects an electrocardiogram was recorded continuously.', 'xture. we assessed  ̇vo\n2max by averaging the data of oxygen uptake over the two highest consecutive 30-s periods. we ensured that at least two of the three \nfollowing criteria were met: (1) a heart rate in excess']",,,,,,,,,,,,,,
FALSE,s13102-021-00375-0,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,chest.07-0732,,,,,,,,,"[('averaged at 15-s ', '15')]","['puterized breath-by-breath metabolic system (model cpet-d; medical graphics corp; st. paul, mn) and averaged at 15-s intervals. the\n\t\t\t\t\t\tv ˙   o 2 peak percent predicted was calculated using the equation of jones et ']",,,,,,,,,,,,,,
FALSE,s00246-012-0308-6,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.humov.2015.11.009,,,,,,,,,"[(' 30 s of each', '30'), (' 20 s of each', '20'), ('period 15 s.', '15')]","['phases. changes in muscle oxygenation were calculated as average values at rest and during the final 30 s of each work stage prior to the arterial occlusions. for each participant, the resting value and the maxima', 'ate and pvo2  were measured continuously throughout the test and mvo2  was measured during the final 20 s of each work rate. the participants were instructed to cycle with a constant trunk and hand position during', ' workload. pedal force and kinematic variables were measured three times during each workload for a period 15 s. changes in muscle oxygenation, heart rate and pvo2  were measured continuously throughout the test ']",,,,,,,,,,,,,,
FALSE,mss.0b013e3181d322dd,,,,,,,,,"[('during the last 30 s ', '30')]","['xygen consumption,\nv˙ o2peak was measured as the highest minute rate of oxygen\nconsumption achieved during the last 30 s of the test to\nvolitional fatigue. each participant performed the same ramp\nprotocol during baseline']",,,,,,,,,,,,,,
