done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_limit,outlier_avg_type,outlier_avg_subtype,outlier_avg_amount,outlier_avg_MOS,outlier_avg_mean_type,Notes
FALSE,jn_._nxac006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.psychres.2018.04.053,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2014-0034,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050207,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpts.28.1359,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000933,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.healun.2008.12.001,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2012-0155,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,heartjnl-2017-311661,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1997.83.1.102,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bmjopen-2014-005216,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,pes.19.1.70,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199905000-00019,,,,,,,,,[[' errant']],"[""hin ± 1 mm of the respective subject's blc at mlss as measured in the lab. furthermore, 40% of these errant values were because of subject 1, who struggled to complete the mlss road trial at the prescribed h""]",,,,,,,
FALSE,chest.12-1458,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,tnsre.2013.2280301,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.amjcard.2007.11.033,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sj.sc.3101612,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-989372,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s10865-019-00069-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fnut.2021.718936,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000974,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004080000014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.12970,,,,,,,,,[[' local mean']],"['ed before the estimates of the parameter values. first, the data values greater than 2 sd from their local mean were omitted from those used for parameter estimation. second, the responses for each trial were li']",±2 SD / 95%,,,,,,
FALSE,journal.pone.0207195,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1471-2466-8-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-002-0713-2,,,,,,,,,,,,,,,,,
FALSE,j.jped.2017.07.010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2017.00293,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e318241e13d,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-971927,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000228939.32281.39,,,,,,,,,,,,,,,,,
FALSE,0967-3334_._29_._4_._002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cc8005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001801,,,,,,,,,,,,,,,,,
FALSE,j.transproceed.2011.08.085,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijamh-2017-0073,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0189516,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-019-04237-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s41598-021-91565-w,,,,,,,,,[[' aberrant']],"['o r peaks in the ecg. data processing and analysis. raw data were visually inspected for ectopic and aberrant beats by two  researchers independently and, if present, these beats were removed. clean data were ']",visual,,,,,,
FALSE,j.1469-7793.2001.0245j.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1414-431x20144235,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0029-1241211,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s41598-017-17532-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph17238718,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cpf.12474,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1499-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2015-0452,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3182640f48,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1980-65742021021520,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e318043a235,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13102-021-00277-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.13075,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-021-04615-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-011-2196-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0033-1355381,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000125157.49280.af,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hukin-2014-0012,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1089-313x.18.1.12,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13888,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00722.2009,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local mean']]","['nalysis procedures the breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, etc., and those values lying more than 4 sds from the local mean were removed. the breath-by-breath data were subsequently linearly interpolated to provide second-b']",±4 SD,,,,,,
FALSE,ptj_._pzz122,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.123.5.1386,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1743-0003-11-145,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-003-0870-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.nut.2018.01.015,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3182152197,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210100407,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fspor.2019.00053,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-005-1318-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.7.1.47,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002053,,,,,,,,,,,,,,,,,
FALSE,fphys.2017.00690,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,978-3-319-38810-6_35,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1440-1681.12474,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0148010,,,,,,,,,,,,,,,,,
FALSE,ehf2.12968,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1993.75.4.1683,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-002-0778-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jcj.63.965,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1728-869x_._12_._60001-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000000862,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpah.2018-0062,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00328.2019,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpendo.00020.2006,,,,,,,,,,,,,,,,,
FALSE,j.ijcard.2006.10.026,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph16162869,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13872,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181b74dc1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpah.2013-0337,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2019-0378,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000106187.05259.96,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2002-29082,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpheart.01222.2007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu9080803,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00306.2012,,,,,,,,,"[[' aberrant'], [' local mean'], ['v˙ o2p and hr data were ﬁltered by removing aberrant data points that lay outside 4 sd ']]","['z but were reduced to 1-s bins for all subsequent analyses within the present study. data analysis. v˙ o2p and hr data were ﬁltered by removing aberrant data points that lay outside 4 sd of the local mean. data for each repetition were then interpolated to 1-s intervals, time-aligned such that time 0 re']",±4 SD,,,,,,
FALSE,s-2005-837446,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sports6040119,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2006-924513,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2020-0830,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-965074,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200012000-00014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00408-017-0043-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jstrokecerebrovasdis.2020.104758,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00108.2008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.cardfail.2017.01.006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0967-3334_._37_._4_._n11,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0169-8141_._95_._00008-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.12850,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200111000-00006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13105-013-0306-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00081.2019,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1582-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1807-59322011000200004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e31825c340f,,,,,,,,,,,,,,,,,
FALSE,02640414.2020.1782567,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0031-1275358,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000848,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apha.12243,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s12603-011-0087-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.120.1.93,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1743-7075-3-1,,,,,,,,,,,,,,,,,
FALSE,apnm-2018-0202,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,02640414.2021.1876328,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00124278-200702000-00012,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,978-1-4939-3023-4_12,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-971082,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1471-2474-13-108,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.healun.2007.01.026,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-972600,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.123.5.1408,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2013-0034,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181e83a6f,,,,,,,,,,,,,,,,,
FALSE,j.niox.2014.10.006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2014-0442,,,,,,,,,"[[' coughing'], [' swallow'], [' errant'], [' local mean'], ['breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, etc., and those values lying more than 4 sd ']]","[' time (tlim) for each target work done (w) by rearranging eq. 2: (4) tlim ⫽ (w ⫺ w (cid:2) )/cp the breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, etc., and those values lying more than 4 sd from the local mean were removed. subsequently, the breath-by-breath data were converted to second-by-second data using']",±4 SD,,,,,,
FALSE,art.21086,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hjr.0b013e3282f62982,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-010-1524-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200112000-00010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-001-0527-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph17176226,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13232,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.01.00088801,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00006450-198511000-00021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.nutres.2016.11.004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,79.5.639,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-013-2755-z,,,,,,,,,[[' aberrant']],['derate-intensity stages (95 % phl) and each interval (90 % p _vo2max) were automatically ﬁltered for aberrant data points (o¨ zyener et al. 2001) and interpolated to 5-s intervals. increasing the number of exe'],,,,,,,
FALSE,ihj.21-377,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-8703_._91_._90009-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijsnem.22.4.276,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,17461391.2013.776639,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.rehab.2016.11.001,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,su11226420,,,,,,,,,,,,,,,,,
FALSE,respcare.02912,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0766,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,oxfordjournals.eurheartj.a060482,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487314557962,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph17134825,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487320921317,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jamaneurol.2013.646,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0034-1398680,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0043-111892,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,amhp.4780.2017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-014-3078-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2016-0101,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jpeds.2007.09.050,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e31821240bb,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fendo.2021.740703,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.amjcard.2009.10.057,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0754,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1985.58.4.1372,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hcr.0b013e318259b6a5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000949,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0044-101546,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199805000-00005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00787.2004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,pes.17.3.301,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fspor.2022.814974,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00442.2007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000177560.18014.d8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hcr.0b013e31821c41da,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpa2.30.161,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,healthcare9060637,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2013-0258,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-9343_._93_._90311-c,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2018.05.011,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000185040.54761.08,,,,,,,,,"[[' coughing'], [' swallow', ' sigh']]","['are inc, richmond, ca). occasional v˙ o2 data points obtained during inspiratory capacity maneuvers, swallowing, coughing, or sighing were omitted from the analysis (18). dead space determination dead space was determined for the ']",,,,,,,
FALSE,s-2007-972976,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ejheart.2005.10.003,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-009-1061-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jpeds.2010.07.007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.transproceed.2015.02.022,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e318280cc26,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ejvs.2008.06.036,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18094597,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00606.2004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,a-1481-8639,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpheart.1998.274.2.h424,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ijcard.2016.10.070,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001934,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.14409,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000227312.08599.f1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bf00426150,,,,,,,,,"[[' coughing'], [' aberrant'], ['breaths, caused by, e.g., coughing were identified  and deleted if the deviation was greater than four standard  deviations ']]","['ls and synchronized through trigger  signals at the start of the measurement (lamarra et\xa0al. 1987).  aberrant breaths, caused by, e.g., coughing were identified  and deleted if the deviation was greater than four standard  deviations of the six surrounding values. kinetic analysis the kinetic analyses followed the description of hof']",±4 SD,breath,,6,mean,whole,
FALSE,bjsm.32.1.63,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.apmr.2010.12.035,,,,,,,,,,,,,,,,,
FALSE,fgene.2020.00711,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,md.0000000000013296,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2020-0072,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.exger.2012.04.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mpd.2003.83,,,,,,,,,[[' aberrant']],"['e, the relationship between force and velocity is quasilinear. submaximal cycling  would have led to aberrant points, which was not the case  for any of the subjects tested. all of the pp values observed  in o']",,,,,,,
FALSE,s00421-014-2937-3,,,,,,,,,"[[' local  mean'], ['breath-by-breath ˙v o2 data were edited by removing data  points that lay outside 4 standard deviations ']]","['ns were aligned with gas volumes by measuring the time delay for a square-wave bolus of gas passing breath-by-breath ˙v o2 data were edited by removing data  points that lay outside 4 standard deviations of the local  mean (lamarra et al. 1987). the remaining data were inter - polated to 1s intervals, and time-aligned so']",±4 SD,,,,,,
FALSE,01.mss.0000251775.46460.cb,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1471-2261-13-36,,,,,,,,,,,,,,,,,
FALSE,s00421-017-3580-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.physbeh.2015.05.021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0031-1287799,,,,,,,,,,,,,,,,,
FALSE,fphys.2021.687566,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000000448,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,h10-053,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,embc.2012.6346030,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001911,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph17103681,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,oby.2009.134,,,,,,,,,,,,,,,,,
FALSE,j.ijcard.2016.10.086,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.appet.2016.10.006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00726-017-2505-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,circj.cj-16-0994,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hc2901.093198,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.healun.2007.09.032,,,,,,,,,,,,,,,,,
FALSE,s00421-014-3023-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-015-3239-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1399-3046.2000.00122.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00008483-200001000-00008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japa.13.2.172,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s11517-009-0534-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.08-2222,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1413-35552012005000036,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e31828bbbd4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-021-04601-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00381.2016,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2018.00387,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e31827d1bdb,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fped.2021.780045,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s41598-021-02352-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0613,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000122076.21804.10,,,,,,,,,,,,,,,,,
FALSE,bcp.14189,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002065,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-9149_._02_._02275-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210100461,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.119.1.93,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,thx.2008.107474,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.pdr.0000114481.58902.fb,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cc5921,,,,,,,,,,,,,,,,,
FALSE,j.metabol.2009.06.008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181a04de9,,,,,,,,,,,,,,,,,
FALSE,s00421-002-0582-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000053556.59992.a9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199602000-00014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1475-097x.2004.00576.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.12245,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2016-0206,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,77.12.1295,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002276,,,,,,,,,"[[' aberrant', ' aberrant', ' aberrant']]","[' as such, its value was often different from that obtained at the end of exercise. to compensate for aberrant v̇o2 values during the initial recovery phase of 1sts, a four-parameter peak log-normal function wa', 'imited number of experimental data points was available for analysis. as a result, the occurrence of aberrant physiological measurements may exert a strong influence on the results. to circumvent this difficul', 'ues were objectively derived by curve fitting the experimental data points, minimizing the effect of aberrant observations on study results. importantly, the v˙ o2 recovery data were well described by the math']",,,,,,,
FALSE,japplphysiol.00590.2002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-012-2405-x,,,,,,,,,"[[' coughing'], [' swallow']]","['ath-by-breath data were pre-processed to remove occasional, artifactual values resulting from, e.g., swallowing or coughing, by means of a procedure similar to that described by lamarra et al. (1987). v0o2 responses from th']",,,,,,,
FALSE,ijerph18168510,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00467-011-1898-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0735-1097_._92_._90366-u,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s12576-016-0452-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,pes.15.2.146,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2003-45259,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199905000-00003,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199706000-00002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487315621844,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13248,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181d82d11,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,tsm2.128,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.physbeh.2014.05.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jphysiol.2005.083170,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0009-8981_._01_._00804-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3181ebc488,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1471-2431-7-19,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00056.2019,,,,,,,,,,,,,,,,,
FALSE,00005768-199906000-00021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.01247.2010,,,,,,,,,,,,,,,,,
FALSE,s00380-015-0745-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ijcard.2003.07.021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-012-2516-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu5062062,,,,,,,,,,,,,,,,,
FALSE,s12970-017-0180-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep086677,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-008-0933-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.90484.2008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-010-1745-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00392-015-0950-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,meta.2001.28086,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-017-3636-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e318225bbae,,,,,,,,,,,,,,,,,
FALSE,s00421-011-2261-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050372,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000977,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,copd.s283005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13063-019-3560-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2013.07.007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,v13081535,,,,,,,,,,,,,,,,,
