done,doi_suffix,Data Processing Text,avg_terms,avg_text,no_avg_details,Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,Avg method,Documented
FALSE,0002-9149_._91_._90921-7,,"['during the last 30 seconds ', 'last 30 seconds ', 'during the 30 seconds ']","['), minute ventilation and the ventila- tory gas exchange ratio were measured at supine rest on the bicycle, continuously during exercise and for the first 5 minutes of recovery. averaged measurements DURING THE LAST 30 SECONDS of each exercise stage and DURING THE 30 SECONDS before 2 and 5 minutes of recov- ery were used for analysis. bloodgasanalysisandcardiacoutput:simulta- neous blood samples were drawn from both the puhno- nary and radial artery at rest, within the LAST 30 SECONDS of each exercise stage, and within 30 seconds before 2 and 5 minutes of recovery. the blood samples were used for the immediatemeasurements of ph, oxygen tension (po2) and carbon dioxide tension (pc02']",FALSE,time,bin,30,mean,whole,0002-9149_._91_._90921-7-time-bin-30-mean-whole,TRUE
FALSE,00043764-199912000-00015,,"[' 30 seconds of each', 'over 1 min', '1-min intervals', 'averaged during the final 30 seconds of each minute', 'averaged only 4 ± 1 min']","['entilatory equivalents for o2 (ve/vo2) and carbon dioxide (ve/vco2), hr, o2 pulse (vo2/hr), and estimated dead space to tidal volume ratio (vd/vt). breath-by-breath values for ve, vo2, vco2, etc were averaged during the final 30 SECONDS OF EACH minute. because arterial blood gases were not sampled, the estimated vd/vt was calculated using partial pressure of carbon dioxide in arterial gas (paco2) estimated from end-tidal pco2 (petco2) and vt using', 'ch firefighter first performed a maximal graded exercise treadmill test while wearing gym clothes (t-shirt and shorts made of 100% cotton and athletic shoes). workload was increased incrementally, at 1-MIN INTERVALS (harbor protocol), to determine maximal oxygen consumption (mvo2).12 criteria for a maximal exercise test were (1) peak heart rate > 85% predicted maximum, (2) a respiratory exchange ratio of > 1.12, and (3) end-exercise plateau in vo2 (an increase of < 50 ml/min OVER 1 MIN despite an estimated work rate increase of > 10 watts) or (4) end-exercise plateau in o2 pulse (no increase OVER 1 MIN despite an estimated work rate increase of > 10 watts).12 each firefighter then ', 'emperature, hr, and vo2.1,2,4,5,20,23,24 most importantly, our study did not place artificial time limits on exercise duration. white et al11 used a higher intensity protocol (60% mvo2), and exercise AVERAGED ONLY 4 ± 1 MIN because all tests were stopped when hr reached 90% maximum. bone et al10 used a lower intensity protocol (common absolute work rate) for a fixed 15-min duration. prior studies did not consider the mo']",FALSE,time,bin,30,mean,whole,00043764-199912000-00015-time-bin-30-mean-whole,TRUE
FALSE,00140139.2019.1652352,,"['three-minute intervals', 'highest 30 s ', ' 30 s. each']","[' ** preliminary assessment prior to experimental trials, participants completed an incremental exercise test on a motorised treadmill (desmo, woodway, germany) to determine v̇ o2 peak, defined as the HIGHEST 30 S v̇ o2 recorded during the test. following a5 min warm-up at 8 km·h-1 and 1% gradient, the gradient was subsequently increased to 4% and the speed increased by 1 km·h-1 at THREE-MINUTE INTERVALS until volitional exhaustion. online breath-by-breath gas analysis (cortex biophysik, metalyser ii, leipzig, germany) was used to determine v̇ o2, defined as the rate of oxygen consumption and subsequ']",FALSE,time,bin,30,mean,whole,00140139.2019.1652352-time-bin-30-mean-whole,TRUE
FALSE,0022-3468_._95_._90498-0,,['every 90 seconds.'],"[""ht telemetric device (k2, cosmed s.r.l., rome, italy). electrocardiograms (ekg) were used continuosly. arterial blood pressure (abp) was measured at rest and during exercise, using a sphygmomanometer EVERY 90 SECONDS. only systolic values were collected throughout the exercise. statistical analysis was performed using the student's t test for unpaired data. 1334 journal of pediatnc surgery, vol 30, no 9 (september""]",TRUE,,,,,,0022-3468_._95_._90498-0,TRUE
FALSE,0024-3205_._88_._90179-8,,['running study. each of the eight'],"['the apparent concentration at 3 standard deviations from the counts at maximum binding, is less than 3 pmlliter. the intra- and interassay coefficients of variation were 6.5% and 18.1%, respectively. RUNNING STUDY. EACH OF THE EIGHT runners first completed a maximal oxygen uptake test using a running protocol; a speed and grade equal to 70% of the v02 max was then extrapolated for use during three 10-mile runs. to undertake thes']",TRUE,,,,,,0024-3205_._88_._90179-8,TRUE
FALSE,01.jsm.0000244604.70542.b2,,[' 15-second value'],"['ill test. peak vo2 was measured during the graded treadmill test using a medgraphics cpx/d system (medical graphics corporation, usa). peak vo2 was deﬁned as the average of the 2 highest and connected 15-SECOND VALUEs achieved during the test.14 q 2006 lippincott williams & wilkins\n\x0cclin j sport med \x0f volume 16, number 5, september 2006 walking capacity and calf muscle function in pad supervised treadmill-walking']",FALSE,time,bin,15,mean,whole,01.jsm.0000244604.70542.b2-time-bin-15-mean-whole,TRUE
FALSE,01.mss.0000053657.42138.3f,,FALSE,FALSE,TRUE,,,,,,01.mss.0000053657.42138.3f,TRUE
FALSE,01.mss.0000069511.15027.06,,"['averaged over the 30 s ', 'averaged over 30 s.', 'during the 30-s ', 'over 30 s ', ' 30 s of each']","['1%, n2 79%, calibration gas: o2 12%, co2 5%, n2 83%). the flow sensor was calibrated before each test by repeatedly pumping exactly 3.0 l of air through the sensor at different flows. during the final 30 S OF EACH 2-min stage, oxygen uptake (v˙ o2) and power were averaged to determine the v˙ o2 over power relationship. all subjects showed the signs of maximal effort at the end of the exercise test, and all but four subjects reached a heart rate ⱖ 190 bpm and/or a respiratory exchange ratio ⱖ 1.0. v˙ o2peak was taken as the highest v˙ o2 OVER 30 S during the exercise test; peak aerobic power was chosen as the highest power AVERAGED OVER 30 S. ventilatory anaerobic threshold (vat) was determined as described elsewhere (11). visit ii. subjects performed four cycling tasks in random order, each lasting 5–7 min, on the calibrated cycle ergome']",FALSE,time,bin,30,mean,whole,01.mss.0000069511.15027.06-time-bin-30-mean-whole,TRUE
FALSE,01.mss.0000079045.86512.c5,,FALSE,FALSE,TRUE,,,,,,01.mss.0000079045.86512.c5,TRUE
FALSE,01.mss.0000135795.60449.ce,,"['five-breath rolling average', 'over the last 30 s ', 'five-breath rolling', 'last 30 s ']","['alve were calibrated prior to each test. oxygen uptake (v˙ o2) and carbon dioxide output (v˙ co2) were calculated breath-by-breath using standard algorithms. breath-by-breath data were presented as a FIVE-BREATH ROLLING AVERAGE. heart rate was continuously obtained throughout the exercise (quinton 5000, seattle, wa). a subject’s data were used if they met two of the following three criteria (3,4,8): a) 90% of age-predicted heart rate, b) respiratory exchange ratio ⬎ 1.20, and c) a plateauing of oxygen uptake (ⱕ150 ml·min⫺1 in v˙ o2 OVER THE LAST 30 S of the test). maximum oxygen uptake was determined by taking the highest v˙ o2 value in the LAST 30 S of the exercise test. in the present study, w˙ max was defined as the power output at v˙ o2max. st']",FALSE,breath,rolling,5,mean,whole,01.mss.0000135795.60449.ce-breath-rolling-5-mean-whole,TRUE
FALSE,01.mss.0000135977.12456.8f,,"['smoothed and averaged every 5 s', 'highest 30-s ', 'averaged every 5 s.']","['-l calibration syringe (hans rudolph), and the gas analyzers were calibrated using reference gases with known o2 (16.0%) and co2 (5.0%) concentrations. during all tests, the breath-bybreath data were SMOOTHED AND AVERAGED EVERY 5 S. measurement of blood lactates. during both exercise tests, 10-\u242el ear blood samples were collected and immediately analyzed for blood lactate concentration (ysi 1500, sport l-lactate analyzer, bioanal', 'in percent of v˙ o2max (2). arterial oxygen saturation measurements. sao2 was recorded pulse-to-pulse using a noninvasive external device (ohmeda 3800 oximeter, datex-ohmeda, louisville, ky) and then AVERAGED EVERY 5 S. the ear pulse oxymeter was calibrated using an internal protocol before each test, according to the manufacturer’s instructions. the pulse oximeter used an exclusive algorithm (trutrak⫹®, oxymetry te', 'ct performed a 3-min stage incremental exercise test to exhaustion with 40 w work increment for total exercise duration not exceeding 20 min. in this incremental protocol, v˙ o2max was defined as the HIGHEST 30-S oxygen uptake value reached during exercise with a respiratory exchange ratio greater than 1.1, blood lactate greater than 8 mm, and a peak heart rate at least equal to 90% of the age-predicted maximu']",FALSE,time,rolling,30,mean,whole,01.mss.0000135977.12456.8f-time-rolling-30-mean-whole,TRUE
FALSE,01.mss.0000135977.12456.8f,,"['smoothed and averaged every 5 s', 'highest 30-s ', 'averaged every 5 s.']","['-l calibration syringe (hans rudolph), and the gas analyzers were calibrated using reference gases with known o2 (16.0%) and co2 (5.0%) concentrations. during all tests, the breath-bybreath data were SMOOTHED AND AVERAGED EVERY 5 S. measurement of blood lactates. during both exercise tests, 10-\u242el ear blood samples were collected and immediately analyzed for blood lactate concentration (ysi 1500, sport l-lactate analyzer, bioanal', 'in percent of v˙ o2max (2). arterial oxygen saturation measurements. sao2 was recorded pulse-to-pulse using a noninvasive external device (ohmeda 3800 oximeter, datex-ohmeda, louisville, ky) and then AVERAGED EVERY 5 S. the ear pulse oxymeter was calibrated using an internal protocol before each test, according to the manufacturer’s instructions. the pulse oximeter used an exclusive algorithm (trutrak⫹®, oxymetry te', 'ct performed a 3-min stage incremental exercise test to exhaustion with 40 w work increment for total exercise duration not exceeding 20 min. in this incremental protocol, v˙ o2max was defined as the HIGHEST 30-S oxygen uptake value reached during exercise with a respiratory exchange ratio greater than 1.1, blood lactate greater than 8 mm, and a peak heart rate at least equal to 90% of the age-predicted maximu']",FALSE,time,rolling,5,mean,whole,01.mss.0000135977.12456.8f-time-rolling-5-mean-whole,TRUE
FALSE,01.mss.0000142299.42797.83,,"['five-breath rolling average', 'over the last 30 s ', 'five-breath rolling', 'last 30 s ']","[' valve were calibrated before each test. oxygen uptake (v˙ o2) and carbon dioxide output (v˙ co2) were calculated breath-by-breath using standard algorithms. breath-by-breath data were presented as a FIVE-BREATH ROLLING AVERAGE. heart rate was continuously obtained throughout the exercise (quinton 5000; seattle, wa). a subject’s data were used if she met two of the following three criteria during the test (3,4,10): a) 90% of age-predicted maximum heart rate, b) respiratory exchange ratio ⬎ 1.20, and c) a plateauing of oxygen uptake (ⱕ150 ml·min⫺1 in v˙ o2 OVER THE LAST 30 S of the test). maximum oxygen uptake was determined by taking the highest v˙ o2 value in the LAST 30 S of the exercise test. in the present study, w˙ max was defined as the power output at v˙ o2max. bo']",FALSE,time,bin,30,mean,whole,01.mss.0000142299.42797.83-time-bin-30-mean-whole,TRUE
